order_id,customer_id,book_id,order_date,quantity,status,_ingestion_timestamp,_source_file
4312,301,6,2022-11-06,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
11897,627,1,2023-08-20,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
3163,2746,2,2023-10-17,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
11567,524,13,2024-11-25,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
4724,2225,4,2024-11-22,2,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
2295,2667,2,2024-11-14,4,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
7853,476,36,2023-12-26,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
26779,32,4,2024-11-20,2,SHIPPED,2026-08-12T13:29:33.579667,orders.csv
25109,1377,1,2023-06-02,2,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
10187,623,1,2024-05-24,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
21309,1514,2,2023-06-22,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
493,1410,2,2024-01-29,4,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
7865,275,1,2021-01-06,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
1000,2359,1,2024-12-22,2,SHIPPED,2026-08-12T13:29:33.579667,orders.csv
11029,1145,1,2020-10-28,500,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
13307,2175,1,2023-10-02,3,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
7146,2310,128,2021-11-27,2,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
12621,315,1,2024-09-25,1,SHIPPED,2026-08-12T13:29:33.579667,orders.csv
2749,2494,3,2020-03-18,3,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
20538,1954,1,2023-10-22,5,SHIPPED,2026-08-12T13:29:33.579667,orders.csv
6009,2679,1,2023-07-21,1,PENDING,2026-08-12T13:29:33.579667,orders.csv
17173,1530,2,2024-12-13,5,SHIPPED,2026-08-12T13:29:33.579667,orders.csv
8881,2672,2,2023-11-20,3,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
26833,168,3,2022-11-24,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
12645,2062,4,2023-10-07,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
13124,346,1,2024-12-23,4,CANCELLED,2026-08-12T13:29:33.579667,orders.csv
4320,1388,122,2022-05-02,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
9216,2140,1,2024-03-25,1,CANCELLED,2026-08-12T13:29:33.579667,orders.csv
19061,956,2,2020-09-16,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
10266,836,1,2024-10-26,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
17962,1370,1,2024-12-21,4,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
17879,42,9999,2023-06-01,2,SHIPPED,2026-08-12T13:29:33.579667,orders.csv
22871,1236,1,2020-12-28,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
17091,2187,1,2024-07-26,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
11187,2730,9,2024-04-23,3,PENDING,2026-08-12T13:29:33.579667,orders.csv
25993,470,1,2023-01-16,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
15847,2030,13,2023-11-21,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
11674,1153,1,2021-12-01,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
19049,457,1,2024-07-12,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
13710,2522,4,2024-11-19,1,CANCELLED,2026-08-12T13:29:33.579667,orders.csv
9703,1746,2,2023-02-19,3,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
18216,632,11,2024-12-30,5,SHIPPED,2026-08-12T13:29:33.579667,orders.csv
4586,145,1,2024-12-22,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
26567,1776,1,2024-09-07,1,PROCESSING,2026-08-12T13:29:33.579667,orders.csv
16148,1080,18,2024-11-09,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
22575,2727,1,2022-08-15,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
14286,1986,1,2023-08-07,2,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
27784,2346,1,2023-09-30,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
10493,584,5,2024-05-12,2,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
14681,1245,18,2020-09-09,2,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
16676,252,2,2022-12-18,2,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
13742,265,3,2024-11-04,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
6136,446,2,2024-08-06,2,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
1794,1106,4,2021-10-06,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
775,870,10000,2024-01-29,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
21496,2640,1,2023-05-30,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
22929,1401,2,2022-10-16,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
12830,2365,137,2024-08-21,2,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
6774,230,3,2023-11-04,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
18789,359,1,2023-04-26,1,CANCELLED,2026-08-12T13:29:33.579667,orders.csv
4392,180,1,2023-01-25,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
3026,16,1,2023-05-06,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
15516,1078,11,2023-10-21,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
17667,1153,1,2024-02-13,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
17968,139,1,2024-11-29,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
16181,855,1,2023-10-27,2,CANCELLED,2026-08-12T13:29:33.579667,orders.csv
25108,2577,1,2021-11-03,3,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
14358,2359,1,2024-09-30,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
25678,888,1,2024-12-27,2,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
10487,225,2,2024-08-22,2,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
24053,266,2,2024-08-02,8,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
2941,742,1,2022-10-02,4,PENDING,2026-08-12T13:29:33.579667,orders.csv
16933,2314,5,2022-09-19,1,CANCELLED,2026-08-12T13:29:33.579667,orders.csv
10016,1610,2,2024-10-02,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
18845,1818,27,2023-07-15,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
18180,73,6,2023-11-06,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
16011,1634,4,2024-10-09,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
16203,840,2,2023-12-25,2,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
5847,1782,1,2023-02-26,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
18916,16,5,2023-01-21,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
26207,787,7,2023-02-05,3,CANCELLED,2026-08-12T13:29:33.579667,orders.csv
2161,42,1,2022-11-09,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
2596,980,2,2024-08-20,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
24368,498,1,2024-11-24,2,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
23296,1268,1,2022-05-13,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
13110,1396,1,2024-10-13,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
10116,978,1,2024-11-08,1,SHIPPED,2026-08-12T13:29:33.579667,orders.csv
18867,182,1,2021-04-21,2,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
17724,47,2,2024-05-22,1,CANCELLED,2026-08-12T13:29:33.579667,orders.csv
6813,2382,2,2024-07-17,2,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
5169,1473,2,2023-03-13,2,CANCELLED,2026-08-12T13:29:33.579667,orders.csv
19563,2055,3,2023-08-15,3,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
13531,2048,11,2024-11-02,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
23305,1521,1,2024-08-01,2,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
8921,2405,2,2023-11-13,2,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
21920,431,2,2024-01-03,3,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
9822,2294,1,2020-05-19,2,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
27179,896,2,2024-02-27,1,Shipped,2026-08-12T13:29:33.579667,orders.csv
3053,2190,1,2023-04-12,8,CANCELLED,2026-08-12T13:29:33.579667,orders.csv
21470,2092,1,2023-01-11,4,SHIPPED,2026-08-12T13:29:33.579667,orders.csv
10461,2205,2,2022-07-06,5,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
9434,238,4,2023-12-29,5,CANCELLED,2026-08-12T13:29:33.579667,orders.csv
6505,841,1,2024-09-24,5,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
9639,548,3,2024-10-08,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
10736,1701,1,2023-11-17,3,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
10370,1560,32,2023-07-31,3,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
5383,390,4,2023-03-18,3,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
8191,1193,1,2024-03-02,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
17825,1410,2,2021-06-07,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
5702,227,1,2020-03-02,2,PENDING,2026-08-12T13:29:33.579667,orders.csv
9885,1388,1,2022-12-29,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
20310,253,1,2024-02-21,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
8529,1944,46,2020-12-18,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
20966,2746,1,2024-04-14,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
26282,932,4,2023-04-14,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
17610,2294,1,2020-09-01,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
5429,1306,1,2023-05-19,1,PENDING,2026-08-12T13:29:33.579667,orders.csv
17832,1530,4,2024-06-18,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
28007,1285,3,2024-06-05,3,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
24297,2315,1,2023-11-21,2,SHIPPED,2026-08-12T13:29:33.579667,orders.csv
12369,186,2,2023-10-07,1,CANCELLED,2026-08-12T13:29:33.579667,orders.csv
16963,1519,1,2022-07-22,500,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
17492,2208,1,2021-09-16,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
27985,726,19,2024-10-01,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
13702,968,1,2024-01-03,2,SHIPPED,2026-08-12T13:29:33.579667,orders.csv
1888,855,1,2024-11-24,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
18006,2285,1,2021-12-09,2,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
1795,117,1,2024-06-14,3,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
12840,2625,8,2021-01-16,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
20145,852,1,2024-11-10,2,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
14270,181,8,2022-04-06,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
24084,171,2,2024-06-29,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
13888,782,1,2024-07-09,1,CANCELLED,2026-08-12T13:29:33.579667,orders.csv
19842,948,2,2021-11-16,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
26332,2155,10,2022-06-23,2,CANCELLED,2026-08-12T13:29:33.579667,orders.csv
5510,1409,1,2022-07-29,1,CANCELLED,2026-08-12T13:29:33.579667,orders.csv
26672,1084,1,2023-11-27,1,CANCELLED,2026-08-12T13:29:33.579667,orders.csv
25336,1698,3,2024-10-14,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
7902,1548,1,2024-07-04,2,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
4997,2243,2,2021-03-25,2,PROCESSING,2026-08-12T13:29:33.579667,orders.csv
4865,1795,2,2022-02-12,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
22772,1497,3,2024-08-14,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
25806,597,7777,2022-03-18,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
4941,2019,1,2021-07-04,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
27360,2718,26,2021-10-23,1,CANCELLED,2026-08-12T13:29:33.579667,orders.csv
18226,2530,2,2024-05-25,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
27440,1749,1,2021-10-21,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
12348,367,12,2024-03-27,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
62,1034,1,2024-10-31,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
2716,2521,2,2024-02-06,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
6417,923,5,2023-05-24,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
4859,1604,1,2022-08-12,10,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
27694,2217,2,2024-11-06,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
18942,2352,1,2023-07-07,1,PENDING,2026-08-12T13:29:33.579667,orders.csv
21031,2064,1,2022-11-05,3,PENDING,2026-08-12T13:29:33.579667,orders.csv
1003,1499,9,2022-05-09,2,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
21308,1865,1,2023-07-25,1,CANCELLED,2026-08-12T13:29:33.579667,orders.csv
16487,798,40,2023-12-02,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
6054,167,1,2024-12-23,2,SHIPPED,2026-08-12T13:29:33.579667,orders.csv
16166,1478,1,2021-05-21,1,CANCELLED,2026-08-12T13:29:33.579667,orders.csv
2910,978,5,2024-06-08,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
3723,6,4,2024-09-02,3,CANCELLED,2026-08-12T13:29:33.579667,orders.csv
5120,1749,1,2021-10-30,5,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
6554,386,1,2024-02-24,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
12445,1027,2,2024-09-09,1,SHIPPED,2026-08-12T13:29:33.579667,orders.csv
20377,2673,4,2024-05-01,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
9846,1773,1,2023-09-08,6,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
904,517,1,2020-04-11,1,PENDING,2026-08-12T13:29:33.579667,orders.csv
18851,1499,32,2022-01-24,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
8179,600,2,2022-08-22,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
14300,369,5,2024-11-03,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
4428,2454,10,2023-11-12,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
777,256,1,2022-10-31,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
2998,1874,3,2023-06-27,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
13613,1102,2,2024-06-04,3,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
9405,45,1,2021-05-01,1,CANCELLED,2026-08-12T13:29:33.579667,orders.csv
728,2017,1,2021-07-15,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
3485,1345,1,2023-06-29,1,SHIPPED,2026-08-12T13:29:33.579667,orders.csv
3332,2131,1,2024-07-20,2,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
15644,939,3,2024-11-03,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
6680,1215,1,2021-12-10,10,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
15200,1418,1,2022-11-08,4,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
17679,916,1,2024-08-06,1,PENDING,2026-08-12T13:29:33.579667,orders.csv
3593,137,2,2024-12-10,1,PENDING,2026-08-12T13:29:33.579667,orders.csv
13353,2589,3,2024-12-25,8,CANCELLED,2026-08-12T13:29:33.579667,orders.csv
3901,107,1,2024-10-14,2,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
3260,1591,1,2022-01-06,2,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
14056,206,91,2024-11-01,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
27834,46,1,2021-10-04,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
13286,669,1,2023-09-17,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
24132,1750,1,2024-04-06,4,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
18041,173,1,2020-10-08,1,CANCELLED,2026-08-12T13:29:33.579667,orders.csv
27313,1504,1,2023-11-28,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
23026,1517,13,2022-05-21,1,PENDING,2026-08-12T13:29:33.579667,orders.csv
13687,2494,6,2022-08-23,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
9782,1235,1,2024-03-28,2,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
19611,263,13,2024-09-29,2,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
6719,1072,2,2024-02-27,1,PENDING,2026-08-12T13:29:33.579667,orders.csv
701,2261,1,2023-12-27,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
26566,1071,4,2024-07-16,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
7686,2194,1,2024-07-10,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
16899,1149,3,2024-11-10,1,PENDING,2026-08-12T13:29:33.579667,orders.csv
12458,15,62,2023-07-21,1,CANCELLED,2026-08-12T13:29:33.579667,orders.csv
25221,760,1,2021-10-09,2,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
6524,1407,1,2023-05-03,3,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
19985,2229,2,2022-01-23,3,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
23005,1214,27,2022-03-03,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
16773,1171,2,2024-11-25,2,SHIPPED,2026-08-12T13:29:33.579667,orders.csv
14604,1096,7777,2024-07-23,2,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
28255,2513,1,2024-12-15,1,PENDING,2026-08-12T13:29:33.579667,orders.csv
26136,1348,20,2023-05-27,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
15529,2108,1,2024-10-02,2,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
24047,1293,5,2021-11-29,1,CANCELLED,2026-08-12T13:29:33.579667,orders.csv
4124,2378,1,2023-05-17,1,CANCELLED,2026-08-12T13:29:33.579667,orders.csv
5565,1217,2,2024-06-08,2,SHIPPED,2026-08-12T13:29:33.579667,orders.csv
14397,1608,2,2022-11-17,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
13455,127,1,2021-01-20,2,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
16715,1392,1,2023-01-14,1,CANCELLED,2026-08-12T13:29:33.579667,orders.csv
23371,298,7,2023-03-14,4,CANCELLED,2026-08-12T13:29:33.579667,orders.csv
16864,2055,3,2022-06-14,2,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
28252,2487,10,2023-11-21,3,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
24977,1508,105,2023-05-26,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
26169,606,1,2024-08-14,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
915,2679,4,2022-12-12,2,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
22244,1833,33,2020-10-09,2,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
28107,2617,1,2024-01-28,3,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
8209,2688,4,2024-06-18,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
19580,1302,1,2023-09-20,2,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
14685,1156,1,2023-12-27,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
12025,1184,1,2022-12-18,2,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
3914,2670,2,2022-12-03,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
18936,2390,2,2023-11-05,2,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
7096,1029,1,2024-06-27,2,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
19131,2786,33,2022-01-06,3,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
23401,1806,2,2024-07-06,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
12886,966,3,2023-10-28,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
4369,693,16,2024-04-21,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
18004,1928,2,2023-10-15,1,Shipped,2026-08-12T13:29:33.579667,orders.csv
5014,1986,1,2022-10-29,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
13458,2033,1,2024-10-05,6,PENDING,2026-08-12T13:29:33.579667,orders.csv
23968,956,7,2021-06-09,1,SHIPPED,2026-08-12T13:29:33.579667,orders.csv
26040,93,1,2024-11-25,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
16537,1342,1,2021-11-06,1,PENDING,2026-08-12T13:29:33.579667,orders.csv
24497,2790,113,2024-01-03,2,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
27549,721,1,2022-10-11,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
27881,1221,20,2024-04-01,1,SHIPPED,2026-08-12T13:29:33.579667,orders.csv
26159,129,1,2024-09-09,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
15010,2196,1,2024-11-16,1,PENDING,2026-08-12T13:29:33.579667,orders.csv
8969,624,3,2023-06-09,2,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
27749,741,1,2024-05-27,2,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
24,1832,3,2024-05-02,3,CANCELLED,2026-08-12T13:29:33.579667,orders.csv
21967,583,1,2023-10-29,2,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
6202,784,5,2024-09-07,2,PENDING,2026-08-12T13:29:33.579667,orders.csv
9448,1357,3,2024-02-14,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
2501,1101,3,2022-11-11,3,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
8465,2072,24,2022-05-27,3,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
746,468,1,2022-12-05,1,SHIPPED,2026-08-12T13:29:33.579667,orders.csv
22048,75,139,2023-03-11,4,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
28225,1313,1,2024-03-27,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
5948,684,1,2024-08-05,2,CANCELLED,2026-08-12T13:29:33.579667,orders.csv
27810,1182,4,2023-03-20,1,SHIPPED,2026-08-12T13:29:33.579667,orders.csv
17150,2013,1,2024-12-08,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
16556,202,1,2024-07-17,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
16119,1534,13,2022-06-17,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
7900,2605,1,2022-08-20,4,SHIPPED,2026-08-12T13:29:33.579667,orders.csv
19000,357,10,2024-08-23,2,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
18302,2086,1,2020-12-06,3,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
17149,2242,70,2021-09-12,3,SHIPPED,2026-08-12T13:29:33.579667,orders.csv
24721,666,3,2023-10-10,6,PENDING,2026-08-12T13:29:33.579667,orders.csv
25007,440,1,2021-03-12,1,CANCELLED,2026-08-12T13:29:33.579667,orders.csv
27816,2560,2,2024-06-14,3,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
23140,87,7,2024-11-26,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
7270,1931,38,2024-10-02,6,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
14922,1399,5,2022-08-04,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
27863,1063,2,2024-12-25,5,CANCELLED,2026-08-12T13:29:33.579667,orders.csv
5862,1177,1,2024-10-21,1,PROCESSING,2026-08-12T13:29:33.579667,orders.csv
14897,474,1,2024-10-01,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
3365,2730,5,2023-12-22,2,SHIPPED,2026-08-12T13:29:33.579667,orders.csv
520,1700,3,2024-09-12,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
13563,2433,2,2023-05-17,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
7730,1663,3,2024-05-16,6,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
25934,1452,1,2020-11-08,3,PENDING,2026-08-12T13:29:33.579667,orders.csv
12980,880,7,2024-01-14,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
5919,2554,12,2021-09-13,1,SHIPPED,2026-08-12T13:29:33.579667,orders.csv
23643,2638,7,2024-05-01,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
6726,1154,13,2024-01-14,1,PENDING,2026-08-12T13:29:33.579667,orders.csv
9248,2185,2,2020-05-10,2,PENDING,2026-08-12T13:29:33.579667,orders.csv
14049,2752,1,2024-12-17,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
24284,2669,2,2024-03-19,2,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
2122,1872,8,2023-08-25,4,SHIPPED,2026-08-12T13:29:33.579667,orders.csv
17117,1657,10,2023-03-08,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
25285,950,4,2023-07-26,5,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
18694,1730,1,2024-09-16,10,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
12280,1614,1,2024-12-31,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
11982,1718,2,2022-12-19,2,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
18551,455,1,2024-09-24,2,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
26200,2466,3,2024-12-13,1,CANCELLED,2026-08-12T13:29:33.579667,orders.csv
13622,636,22,2021-07-20,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
513,818,4,2024-03-26,4,CANCELLED,2026-08-12T13:29:33.579667,orders.csv
4599,1924,1,2024-07-17,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
9285,2347,2,2024-09-28,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
25078,1604,34,2022-09-12,3,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
5792,679,2,2024-04-27,1,SHIPPED,2026-08-12T13:29:33.579667,orders.csv
12363,2735,1,2024-05-14,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
2052,233,1,2024-11-11,1,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
4307,1814,17,2024-04-11,5,SHIPPED,2026-08-12T13:29:33.579667,orders.csv
10724,2246,4,2023-08-16,2,DELIVERED,2026-08-12T13:29:33.579667,orders.csv
