order_id,customer_id,order_date,status,region_code
ORD000481,CUST00324,2024-02-01,RETURNED,CENTRAL
ORD000482,CUST00208,2026-02-26,RETURNED,SOUTH
ORD000483,CUST00465,2024-02-07,RETURNED,EAST
ORD000484,CUST00279,2026-07-04,RETURNED,WEST
ORD000485,CUST00335,2026-03-04,SHIPPED,EAST
ORD000486,CUST00201,2024-08-16,RETURNED,EAST
ORD000487,CUST00069,2025-04-20,RETURNED,CENTRAL
ORD000488,CUST00047,2025-02-10,DELIVERED,CENTRAL
ORD000489,CUST00006,2025-11-09,SHIPPED,CENTRAL
ORD000490,CUST00351,2024-06-18,RETURNED,SOUTH
ORD000491,CUST00229,2024-06-12,SHIPPED,CENTRAL
ORD000492,CUST00486,2025-08-02,SHIPPED,WEST
ORD000493,CUST00481,2025-01-02,PLACED,SOUTH
ORD000494,CUST00390,2025-05-14,SHIPPED,NORTH
ORD000495,CUST00136,2025-01-13,SHIPPED,NORTH
ORD000496,CUST00343,2024-07-30,RETURNED,EAST
ORD000497,CUST00199,2025-04-25,CANCELLED,NORTH
ORD000498,CUST00021,2025-10-26,DELIVERED,NORTH
ORD000499,CUST00361,2025-06-17,DELIVERED,EAST
ORD000501,CUST00090,2025-01-20,CANCELLED,EAST
ORD000502,CUST00301,2025-10-31,PLACED,CENTRAL
ORD000503,CUST00129,2025-01-20,SHIPPED,CENTRAL
ORD000504,CUST00208,2024-12-27,DELIVERED,WEST
ORD000505,CUST00406,2025-05-08,RETURNED,NORTH
ORD000506,CUST00257,2026-06-22,SHIPPED,WEST
ORD000507,CUST00085,2024-08-23,PLACED,CENTRAL
ORD000508,CUST00330,2024-10-14,SHIPPED,SOUTH
ORD000509,CUST00096,2024-06-10,DELIVERED,CENTRAL
ORD000510,CUST00368,2026-04-16,PLACED,SOUTH
ORD000511,CUST00213,2026-04-10,DELIVERED,NORTH
ORD000512,CUST00247,2025-11-22,CANCELLED,WEST
ORD000513,CUST00108,2025-08-27,SHIPPED,WEST
ORD000514,CUST00012,2024-09-06,PLACED,SOUTH
ORD000515,CUST00294,2025-08-29,SHIPPED,SOUTH
ORD000516,CUST00323,2025-06-08,PLACED,CENTRAL
ORD000517,CUST00076,2024-02-27,SHIPPED,EAST
ORD000518,CUST00473,2024-07-03,RETURNED,WEST
ORD000519,CUST00307,2025-07-31,PLACED,EAST
ORD000521,CUST00311,2025-04-27,CANCELLED,SOUTH
ORD000522,CUST00113,2026-04-30,CANCELLED,CENTRAL
ORD000523,CUST00074,2026-03-24,RETURNED,SOUTH
ORD000524,CUST00320,2025-11-06,RETURNED,EAST
ORD000525,CUST00086,2026-01-11,DELIVERED,WEST
ORD000526,CUST00306,2025-08-27,PLACED,SOUTH
ORD000527,CUST00194,2025-01-29,SHIPPED,NORTH
ORD000528,CUST00009,2024-07-26,RETURNED,CENTRAL
ORD000529,CUST00351,2025-03-05,SHIPPED,CENTRAL
ORD000530,CUST00050,2024-06-30,CANCELLED,CENTRAL
ORD000531,CUST00308,2024-02-09,RETURNED,CENTRAL
ORD000532,CUST00386,2024-04-30,PLACED,WEST
ORD000533,CUST00338,2024-05-13,RETURNED,CENTRAL
ORD000534,CUST00424,2024-01-02,CANCELLED,CENTRAL
ORD000535,CUST00216,2025-01-14,PLACED,CENTRAL
ORD000536,CUST00220,2024-08-22,CANCELLED,WEST
ORD000537,CUST00180,2025-08-26,RETURNED,NORTH
ORD000538,CUST00218,2024-05-17,DELIVERED,WEST
ORD000539,CUST00393,2024-08-26,PLACED,EAST
ORD000541,CUST00132,2024-07-12,PLACED,NORTH
ORD000542,CUST00296,2025-06-19,PLACED,CENTRAL
ORD000543,CUST00004,2025-01-19,SHIPPED,EAST
ORD000544,CUST00210,2025-01-05,PLACED,SOUTH
ORD000545,CUST00219,2025-10-29,RETURNED,EAST
ORD000546,CUST00134,2026-05-25,RETURNED,WEST
ORD000547,CUST00290,2025-01-09,RETURNED,EAST
ORD000548,CUST00349,2025-02-10,SHIPPED,WEST
ORD000549,CUST00283,2026-03-13,RETURNED,WEST
ORD000550,CUST00092,2025-01-14,RETURNED,CENTRAL
ORD000551,CUST00248,2024-09-16,DELIVERED,CENTRAL
ORD000552,CUST00177,2026-03-03,CANCELLED,SOUTH
ORD000553,CUST00438,2026-06-03,PLACED,SOUTH
ORD000554,CUST00229,2026-03-12,SHIPPED,NORTH
ORD000555,CUST00110,2025-06-04,CANCELLED,EAST
ORD000556,CUST00411,2025-07-17,RETURNED,NORTH
ORD000557,CUST00083,2025-02-02,PLACED,NORTH
ORD000558,CUST00422,2024-05-28,CANCELLED,CENTRAL
ORD000559,CUST00223,2024-03-31,PLACED,EAST
ORD000561,CUST00312,2024-02-08,CANCELLED,WEST
ORD000562,CUST00315,2025-11-02,RETURNED,EAST
ORD000563,CUST00365,2025-09-03,PLACED,SOUTH
ORD000564,CUST00328,2025-05-21,CANCELLED,NORTH
ORD000565,CUST00104,2026-05-20,RETURNED,EAST
ORD000566,CUST00100,2024-02-04,RETURNED,CENTRAL
ORD000567,CUST00265,2025-12-16,SHIPPED,CENTRAL
ORD000568,CUST00087,2025-11-21,PLACED,EAST
ORD000569,CUST00123,2025-11-01,PLACED,SOUTH
ORD000570,CUST00045,2024-10-09,CANCELLED,EAST
ORD000571,CUST00343,2025-02-08,CANCELLED,CENTRAL
ORD000572,CUST00103,2025-06-14,PLACED,NORTH
ORD000573,CUST00471,2024-04-02,RETURNED,EAST
ORD000574,CUST00372,2026-04-29,RETURNED,CENTRAL
ORD000575,CUST00179,2024-12-21,DELIVERED,SOUTH
ORD000576,CUST00311,2024-07-18,CANCELLED,WEST
ORD000577,CUST00295,2024-01-05,DELIVERED,SOUTH
ORD000578,CUST00209,2025-06-02,PLACED,CENTRAL
ORD000579,CUST00038,2025-05-30,DELIVERED,EAST
ORD000581,CUST00449,2025-07-04,RETURNED,EAST
ORD000582,CUST00356,2025-03-29,CANCELLED,CENTRAL
ORD000583,CUST00248,2026-02-27,SHIPPED,EAST
ORD000584,CUST00493,2026-03-05,CANCELLED,WEST
ORD000585,CUST00460,2025-08-23,PLACED,WEST
ORD000586,CUST00060,2024-09-21,PLACED,WEST
ORD000587,CUST00325,2026-03-18,SHIPPED,SOUTH
ORD000588,CUST00410,2024-11-19,CANCELLED,EAST
ORD000589,CUST00265,2025-07-02,PLACED,EAST
ORD000590,CUST00128,2024-10-21,PLACED,WEST
ORD000591,CUST00345,2026-02-05,DELIVERED,NORTH
ORD000592,CUST00284,2024-07-01,CANCELLED,EAST
ORD000593,CUST00182,2024-08-11,RETURNED,EAST
ORD000594,CUST00094,2026-02-03,SHIPPED,WEST
ORD000595,CUST00378,2024-07-23,SHIPPED,SOUTH
ORD000596,CUST00447,2024-09-28,SHIPPED,SOUTH
ORD000597,CUST00104,2026-05-04,SHIPPED,CENTRAL
ORD000598,CUST00183,2024-06-08,PLACED,NORTH
ORD000599,CUST00472,2024-03-21,CANCELLED,CENTRAL
ORD000601,CUST00435,2025-05-08,DELIVERED,CENTRAL
ORD000602,CUST00162,2025-05-19,RETURNED,EAST
ORD000603,CUST00252,2024-07-06,RETURNED,EAST
ORD000604,CUST00204,2024-08-15,RETURNED,SOUTH
ORD000605,CUST00028,2025-06-22,CANCELLED,WEST
ORD000606,CUST00482,2025-07-07,PLACED,CENTRAL
ORD000607,CUST00178,2025-02-07,SHIPPED,WEST
ORD000608,CUST00500,2024-05-03,RETURNED,WEST
ORD000609,CUST00162,2025-12-06,PLACED,NORTH
ORD000610,CUST00346,2024-08-03,CANCELLED,CENTRAL
ORD000611,CUST00052,2024-11-29,DELIVERED,CENTRAL
ORD000612,CUST00442,2024-09-22,SHIPPED,CENTRAL
ORD000613,CUST00135,2024-08-30,DELIVERED,WEST
ORD000614,CUST00491,2025-09-19,DELIVERED,EAST
ORD000615,CUST00095,2025-05-25,CANCELLED,SOUTH
ORD000616,CUST00215,2025-12-18,DELIVERED,EAST
ORD000617,CUST00438,2025-02-14,DELIVERED,WEST
ORD000618,CUST00093,2025-08-08,SHIPPED,CENTRAL
ORD000619,CUST00352,2024-08-22,PLACED,EAST
ORD000621,CUST00222,2026-05-26,CANCELLED,SOUTH
ORD000622,CUST00075,2026-03-30,SHIPPED,WEST
ORD000623,CUST00413,2024-01-10,SHIPPED,WEST
ORD000624,CUST00256,2024-05-17,RETURNED,CENTRAL
ORD000625,CUST00369,2024-11-19,CANCELLED,EAST
ORD000626,CUST00129,2025-07-29,RETURNED,NORTH
ORD000627,CUST00204,2024-04-11,SHIPPED,NORTH
ORD000628,CUST00111,2026-04-13,DELIVERED,WEST
ORD000629,CUST00430,2025-10-06,PLACED,WEST
ORD000630,CUST00382,2024-12-08,DELIVERED,EAST
ORD000631,CUST00185,2025-07-27,RETURNED,EAST
ORD000632,CUST00177,2024-01-21,CANCELLED,NORTH
ORD000633,CUST00180,2026-06-07,RETURNED,SOUTH
ORD000634,CUST00296,2025-08-12,RETURNED,SOUTH
ORD000635,CUST00400,2024-10-18,DELIVERED,EAST
ORD000636,CUST00345,2025-06-06,CANCELLED,WEST
ORD000637,CUST00456,2024-03-21,CANCELLED,CENTRAL
ORD000638,CUST00147,2025-04-19,SHIPPED,SOUTH
ORD000639,CUST00328,2026-04-07,DELIVERED,WEST
ORD000641,CUST00208,2026-05-19,PLACED,NORTH
ORD000642,CUST00083,2024-12-17,SHIPPED,EAST
ORD000643,CUST00163,2025-10-30,DELIVERED,EAST
ORD000644,CUST00310,2025-10-22,CANCELLED,EAST
ORD000645,CUST00455,2025-03-31,DELIVERED,CENTRAL
ORD000646,CUST00267,2025-04-06,CANCELLED,SOUTH
ORD000647,CUST00095,2026-05-24,PLACED,SOUTH
ORD000648,CUST00373,2024-08-28,DELIVERED,NORTH
ORD000649,CUST00108,2024-06-19,CANCELLED,NORTH
ORD000650,CUST00049,2024-03-06,CANCELLED,CENTRAL
ORD000651,CUST00028,2024-01-27,CANCELLED,CENTRAL
ORD000652,CUST00392,2024-03-26,PLACED,EAST
ORD000653,CUST00317,2024-06-08,PLACED,WEST
ORD000654,CUST00159,2024-08-22,SHIPPED,EAST
ORD000655,CUST00227,2025-10-03,SHIPPED,SOUTH
ORD000656,CUST00270,2026-05-08,SHIPPED,NORTH
ORD000657,CUST00018,2025-11-10,DELIVERED,EAST
ORD000658,CUST00443,2025-05-02,CANCELLED,CENTRAL
ORD000659,CUST00479,2024-10-05,RETURNED,WEST
ORD000661,CUST00303,2025-09-03,CANCELLED,CENTRAL
ORD000662,CUST00223,2025-06-20,RETURNED,EAST
ORD000663,CUST00466,2024-12-21,CANCELLED,CENTRAL
ORD000664,CUST00117,2026-04-04,PLACED,WEST
ORD000665,CUST00158,2025-01-09,CANCELLED,EAST
ORD000666,CUST00080,2024-11-06,PLACED,NORTH
ORD000667,CUST00268,2026-04-14,SHIPPED,EAST
ORD000668,CUST00147,2025-04-25,RETURNED,NORTH
ORD000669,CUST00353,2025-05-18,CANCELLED,EAST
ORD000670,CUST00005,2026-02-23,CANCELLED,EAST
ORD000671,CUST00306,2024-08-24,PLACED,CENTRAL
ORD000672,CUST00192,2024-07-12,CANCELLED,CENTRAL
ORD000673,CUST00224,2025-02-08,SHIPPED,SOUTH
ORD000674,CUST00367,2026-01-24,CANCELLED,WEST
ORD000675,CUST00113,2024-09-26,PLACED,WEST
ORD000676,CUST00321,2024-09-02,RETURNED,CENTRAL
ORD000677,CUST00414,2025-12-11,DELIVERED,EAST
ORD000678,CUST00333,2026-01-30,RETURNED,EAST
ORD000679,CUST00212,2024-07-11,PLACED,SOUTH
ORD000681,CUST00327,2025-04-11,RETURNED,WEST
ORD000682,CUST00140,2025-12-18,RETURNED,WEST
ORD000683,CUST00097,2024-11-24,PLACED,SOUTH
ORD000684,CUST00026,2025-07-01,PLACED,SOUTH
ORD000685,CUST00498,2024-04-14,DELIVERED,EAST
ORD000686,CUST00065,2026-01-02,CANCELLED,NORTH
ORD000687,CUST00120,2024-04-02,SHIPPED,NORTH
ORD000688,CUST00253,2024-08-10,DELIVERED,WEST
ORD000689,CUST00160,2026-03-15,CANCELLED,EAST
ORD000690,CUST00238,2025-12-14,PLACED,EAST
ORD000691,CUST00042,2026-05-13,SHIPPED,NORTH
ORD000692,CUST00137,2026-03-05,CANCELLED,NORTH
ORD000693,CUST00279,2025-04-26,SHIPPED,SOUTH
ORD000694,CUST00459,2026-05-11,DELIVERED,WEST
ORD000695,CUST00425,2024-01-13,PLACED,SOUTH
ORD000696,CUST00198,2026-02-28,CANCELLED,SOUTH
ORD000697,CUST00378,2024-02-04,SHIPPED,WEST
ORD000698,CUST00377,2026-02-28,PLACED,CENTRAL
ORD000699,CUST00341,2024-08-01,CANCELLED,WEST
ORD000701,CUST00082,2025-10-06,PLACED,CENTRAL
ORD000702,CUST00267,2024-05-05,DELIVERED,WEST
ORD000703,CUST00327,2024-11-01,SHIPPED,EAST
ORD000704,CUST00455,2024-02-23,SHIPPED,NORTH
ORD000705,CUST00121,2025-10-10,CANCELLED,EAST
ORD000706,CUST00008,2024-06-20,DELIVERED,CENTRAL
ORD000707,CUST00062,2025-02-09,SHIPPED,NORTH
ORD000708,CUST00497,2024-02-13,RETURNED,WEST
ORD000709,CUST00353,2025-09-02,SHIPPED,EAST
ORD000710,CUST00395,2024-04-01,SHIPPED,SOUTH
ORD000711,CUST00256,2024-04-03,RETURNED,EAST
ORD000712,CUST00477,2026-02-16,PLACED,NORTH
ORD000713,CUST00183,2025-10-22,SHIPPED,CENTRAL
ORD000714,CUST00406,2024-04-19,SHIPPED,WEST
ORD000715,CUST00120,2024-11-20,RETURNED,EAST
ORD000716,CUST00413,2026-07-02,CANCELLED,SOUTH
ORD000717,CUST00011,2025-12-06,CANCELLED,EAST
ORD000718,CUST00371,2024-05-17,DELIVERED,NORTH
ORD000719,CUST00249,2025-12-24,CANCELLED,CENTRAL
ORD000721,CUST00098,2025-08-03,SHIPPED,CENTRAL
ORD000722,CUST00179,2024-11-27,CANCELLED,EAST
ORD000723,CUST00445,2026-05-01,RETURNED,CENTRAL
ORD000724,CUST00083,2024-03-11,RETURNED,SOUTH
ORD000725,CUST00231,2024-10-29,DELIVERED,CENTRAL
ORD000726,CUST00188,2025-04-09,PLACED,CENTRAL
ORD000727,CUST00195,2026-01-21,SHIPPED,NORTH
ORD000728,CUST00318,2026-05-27,DELIVERED,CENTRAL
ORD000729,CUST00123,2024-11-24,PLACED,CENTRAL
ORD000730,CUST00420,2025-01-31,SHIPPED,CENTRAL
ORD000731,CUST00350,2025-05-24,RETURNED,SOUTH
ORD000732,CUST00314,2024-10-16,DELIVERED,WEST
ORD000733,CUST00329,2024-11-25,PLACED,NORTH
ORD000734,CUST00268,2025-11-05,PLACED,NORTH
ORD000735,CUST00428,2024-05-12,SHIPPED,NORTH
ORD000736,CUST00104,2024-04-19,CANCELLED,SOUTH
ORD000737,CUST00051,2024-02-02,RETURNED,WEST
ORD000738,CUST00337,2025-05-16,RETURNED,CENTRAL
ORD000739,CUST00360,2025-08-27,DELIVERED,NORTH
ORD000741,CUST00368,2024-03-13,PLACED,SOUTH
ORD000742,CUST00336,2025-05-18,PLACED,WEST
ORD000743,CUST00411,2025-10-16,PLACED,EAST
ORD000744,CUST00286,2026-01-31,CANCELLED,EAST
ORD000745,CUST00407,2025-12-26,PLACED,CENTRAL
ORD000746,CUST00137,2025-06-25,PLACED,NORTH
ORD000747,CUST00428,2024-11-07,PLACED,SOUTH
ORD000748,CUST00492,2025-06-15,PLACED,NORTH
ORD000749,CUST00372,2024-08-24,RETURNED,WEST
ORD000750,CUST00098,2024-07-16,RETURNED,SOUTH
ORD000751,CUST00292,2025-10-02,SHIPPED,CENTRAL
ORD000752,CUST00384,2025-07-25,CANCELLED,NORTH
ORD000753,CUST00393,2025-10-15,RETURNED,EAST
ORD000754,CUST00346,2025-04-14,CANCELLED,NORTH
ORD000755,CUST00086,2026-03-22,SHIPPED,CENTRAL
ORD000756,CUST00206,2025-05-31,DELIVERED,SOUTH
ORD000757,CUST00274,2025-09-06,CANCELLED,EAST
ORD000758,CUST00463,2024-11-18,RETURNED,EAST
ORD000759,CUST00433,2025-01-15,CANCELLED,WEST
ORD000761,CUST00124,2025-07-30,RETURNED,SOUTH
ORD000762,CUST00193,2026-02-23,RETURNED,EAST
ORD000763,CUST00185,2025-04-08,CANCELLED,WEST
ORD000764,CUST00001,2026-01-13,PLACED,EAST
ORD000765,CUST00306,2024-01-17,RETURNED,SOUTH
ORD000766,CUST00456,2024-11-05,PLACED,EAST
ORD000767,CUST00114,2024-08-07,DELIVERED,NORTH
ORD000768,CUST00396,2026-04-21,DELIVERED,CENTRAL
ORD000769,CUST00262,2025-07-23,RETURNED,CENTRAL
ORD000770,CUST00080,2024-04-06,PLACED,WEST
ORD000771,CUST00183,2024-06-08,SHIPPED,EAST
ORD000772,CUST00188,2026-06-29,RETURNED,SOUTH
ORD000773,CUST00120,2024-09-19,DELIVERED,NORTH
ORD000774,CUST00293,2025-02-13,RETURNED,SOUTH
ORD000775,CUST00376,2024-03-20,DELIVERED,WEST
ORD000776,CUST00089,2025-05-14,RETURNED,NORTH
ORD000777,CUST00305,2025-10-19,DELIVERED,NORTH
ORD000778,CUST00375,2026-04-07,RETURNED,WEST
ORD000779,CUST00041,2026-03-09,PLACED,EAST
ORD000781,CUST00477,2026-06-07,PLACED,SOUTH
ORD000782,CUST00383,2025-10-30,RETURNED,NORTH
ORD000783,CUST00325,2026-03-07,CANCELLED,NORTH
ORD000784,CUST00157,2025-06-20,PLACED,EAST
ORD000785,CUST00277,2025-08-01,SHIPPED,EAST
ORD000786,CUST00258,2025-12-15,SHIPPED,SOUTH
ORD000787,CUST00026,2025-11-20,CANCELLED,WEST
ORD000788,CUST00386,2025-09-01,RETURNED,CENTRAL
ORD000789,CUST00047,2024-08-15,CANCELLED,EAST
ORD000790,CUST00403,2025-02-07,SHIPPED,SOUTH
ORD000791,CUST00173,2024-03-25,CANCELLED,CENTRAL
ORD000792,CUST00382,2024-02-20,RETURNED,WEST
ORD000793,CUST00135,2024-03-28,CANCELLED,CENTRAL
ORD000794,CUST00223,2026-03-03,SHIPPED,SOUTH
ORD000795,CUST00247,2025-07-26,SHIPPED,WEST
ORD000796,CUST00203,2025-10-29,RETURNED,SOUTH
ORD000797,CUST00288,2025-09-22,RETURNED,SOUTH
ORD000798,CUST00125,2024-03-14,DELIVERED,WEST
ORD000799,CUST00166,2025-12-02,RETURNED,NORTH
ORD000801,CUST00188,2024-12-22,SHIPPED,EAST
ORD000802,CUST00177,2025-08-31,PLACED,EAST
ORD000803,CUST00087,2024-12-24,RETURNED,WEST
ORD000804,CUST00320,2024-05-29,CANCELLED,NORTH
ORD000805,CUST00474,2026-04-17,SHIPPED,SOUTH
ORD000806,CUST00351,2025-01-17,SHIPPED,NORTH
ORD000807,CUST00058,2026-01-27,PLACED,SOUTH
ORD000808,CUST00486,2025-09-27,SHIPPED,EAST
ORD000809,CUST00008,2024-12-17,PLACED,EAST
ORD000810,CUST00231,2025-04-27,PLACED,EAST
ORD000811,CUST00108,2026-01-27,RETURNED,SOUTH
ORD000812,CUST00105,2025-07-13,RETURNED,EAST
ORD000813,CUST00281,2025-05-09,RETURNED,SOUTH
ORD000814,CUST00356,2025-12-16,PLACED,WEST
ORD000815,CUST00299,2026-07-16,RETURNED,NORTH
ORD000816,CUST00131,2024-06-23,PLACED,EAST
ORD000817,CUST00103,2026-03-19,RETURNED,EAST
ORD000818,CUST00028,2025-04-21,PLACED,NORTH
ORD000819,CUST00199,2025-11-07,DELIVERED,EAST
ORD000821,CUST00150,2026-06-07,CANCELLED,SOUTH
ORD000822,CUST00195,2025-06-04,PLACED,EAST
ORD000823,CUST00249,2026-06-06,RETURNED,CENTRAL
ORD000824,CUST00046,2024-07-09,SHIPPED,CENTRAL
ORD000825,CUST00495,2025-04-13,RETURNED,NORTH
ORD000826,CUST00021,2024-09-10,RETURNED,EAST
ORD000827,CUST00171,2025-05-16,CANCELLED,SOUTH
ORD000828,CUST00010,2024-12-21,DELIVERED,EAST
ORD000829,CUST00321,2024-11-05,SHIPPED,CENTRAL
ORD000830,CUST00142,2026-04-11,PLACED,EAST
ORD000831,CUST00450,2025-01-31,PLACED,CENTRAL
ORD000832,CUST00486,2024-10-13,SHIPPED,SOUTH
ORD000833,CUST00175,2026-07-07,CANCELLED,SOUTH
ORD000834,CUST00045,2026-01-17,CANCELLED,CENTRAL
ORD000835,CUST00492,2025-11-25,RETURNED,SOUTH
ORD000836,CUST00214,2024-09-03,RETURNED,SOUTH
ORD000837,CUST00219,2024-11-15,RETURNED,EAST
ORD000838,CUST00230,2025-07-09,SHIPPED,SOUTH
ORD000839,CUST00335,2024-05-21,RETURNED,CENTRAL
ORD000841,CUST00159,2025-12-06,RETURNED,SOUTH
ORD000842,CUST00221,2026-07-19,SHIPPED,CENTRAL
ORD000843,CUST00470,2024-06-10,DELIVERED,NORTH
ORD000844,CUST00286,2025-06-29,PLACED,SOUTH
ORD000845,CUST00163,2026-05-09,SHIPPED,NORTH
ORD000846,CUST00392,2024-11-22,CANCELLED,WEST
ORD000847,CUST00156,2025-03-29,DELIVERED,SOUTH
ORD000848,CUST00399,2024-07-11,PLACED,SOUTH
ORD000849,CUST00095,2024-01-27,RETURNED,CENTRAL
ORD000850,CUST00137,2025-09-12,RETURNED,CENTRAL
ORD000851,CUST00119,2025-09-02,SHIPPED,SOUTH
ORD000852,CUST00352,2024-01-27,DELIVERED,NORTH
ORD000853,CUST00353,2026-03-09,CANCELLED,SOUTH
ORD000854,CUST00258,2026-05-16,RETURNED,WEST
ORD000855,CUST00365,2025-10-27,DELIVERED,SOUTH
ORD000856,CUST00437,2025-01-31,CANCELLED,WEST
ORD000857,CUST00071,2024-06-16,SHIPPED,SOUTH
ORD000858,CUST00017,2025-02-22,PLACED,EAST
ORD000859,CUST00487,2025-02-26,SHIPPED,SOUTH
ORD000861,CUST00091,2025-03-25,RETURNED,WEST
ORD000862,CUST00353,2024-11-28,CANCELLED,SOUTH
ORD000863,CUST00219,2025-02-18,PLACED,CENTRAL
ORD000864,CUST00377,2026-04-24,CANCELLED,EAST
ORD000865,CUST00202,2025-09-18,RETURNED,CENTRAL
ORD000866,CUST00275,2025-06-21,PLACED,CENTRAL
ORD000867,CUST00056,2025-04-07,CANCELLED,NORTH
ORD000868,CUST00450,2024-09-08,RETURNED,CENTRAL
ORD000869,CUST00203,2026-01-22,PLACED,CENTRAL
ORD000870,CUST00199,2025-06-12,PLACED,SOUTH
ORD000871,CUST00150,2025-03-26,CANCELLED,EAST
ORD000872,CUST00397,2026-04-27,DELIVERED,WEST
ORD000873,CUST00086,2025-03-08,DELIVERED,CENTRAL
ORD000874,CUST00471,2024-02-25,RETURNED,SOUTH
ORD000875,CUST00238,2026-04-29,CANCELLED,NORTH
ORD000876,CUST00370,2025-05-27,PLACED,SOUTH
ORD000877,CUST00399,2025-08-22,RETURNED,SOUTH
ORD000878,CUST00202,2025-02-27,DELIVERED,WEST
ORD000879,CUST00013,2024-07-02,CANCELLED,CENTRAL
ORD000881,CUST00047,2024-09-13,DELIVERED,SOUTH
ORD000882,CUST00368,2026-01-20,PLACED,NORTH
ORD000883,CUST00059,2025-12-24,CANCELLED,EAST
ORD000884,CUST00044,2025-06-20,CANCELLED,CENTRAL
ORD000885,CUST00314,2024-06-12,CANCELLED,CENTRAL
ORD000886,CUST00195,2024-02-14,SHIPPED,EAST
ORD000887,CUST00290,2026-06-11,SHIPPED,SOUTH
ORD000888,CUST00445,2024-05-28,SHIPPED,NORTH
ORD000889,CUST00215,2024-11-11,DELIVERED,WEST
ORD000890,CUST00148,2025-10-03,SHIPPED,NORTH
ORD000891,CUST00461,2024-05-14,SHIPPED,NORTH
ORD000892,CUST00319,2026-02-22,DELIVERED,NORTH
ORD000893,CUST00235,2025-05-24,CANCELLED,CENTRAL
ORD000894,CUST00414,2024-01-06,RETURNED,WEST
ORD000895,CUST00122,2024-08-10,RETURNED,WEST
ORD000896,CUST00233,2025-02-23,CANCELLED,NORTH
ORD000897,CUST00308,2025-09-06,PLACED,SOUTH
ORD000898,CUST00452,2025-07-14,DELIVERED,CENTRAL
ORD000899,CUST00322,2025-07-24,SHIPPED,NORTH
ORD000901,CUST00335,2024-12-23,PLACED,SOUTH
ORD000902,CUST00438,2024-02-03,RETURNED,CENTRAL
ORD000903,CUST00153,2024-12-05,PLACED,NORTH
ORD000904,CUST00056,2025-03-02,SHIPPED,SOUTH
ORD000905,CUST00345,2024-10-18,RETURNED,CENTRAL
ORD000906,CUST00294,2026-03-17,RETURNED,SOUTH
ORD000907,CUST00495,2025-04-11,RETURNED,EAST
ORD000908,CUST00477,2024-02-06,PLACED,EAST
ORD000909,CUST00166,2025-01-12,CANCELLED,NORTH
ORD000910,CUST00389,2025-03-13,RETURNED,NORTH
ORD000911,CUST00150,2025-04-27,SHIPPED,NORTH
ORD000912,CUST00356,2026-05-30,DELIVERED,EAST
ORD000913,CUST00270,2025-02-27,RETURNED,SOUTH
ORD000914,CUST00357,2024-08-02,RETURNED,NORTH
ORD000915,CUST00056,2025-08-08,RETURNED,NORTH
ORD000916,CUST00248,2026-01-11,RETURNED,EAST
ORD000917,CUST00219,2025-09-15,DELIVERED,EAST
ORD000918,CUST00270,2025-08-11,RETURNED,EAST
ORD000919,CUST00475,2024-05-12,RETURNED,CENTRAL
ORD000921,CUST00253,2026-04-07,SHIPPED,CENTRAL
ORD000922,CUST00120,2025-12-26,DELIVERED,SOUTH
ORD000923,CUST00001,2024-05-01,PLACED,WEST
ORD000924,CUST00321,2026-03-26,PLACED,SOUTH
ORD000925,CUST00410,2025-09-22,CANCELLED,WEST
ORD000926,CUST00024,2024-12-07,DELIVERED,CENTRAL
ORD000927,CUST00413,2025-10-14,SHIPPED,NORTH
ORD000928,CUST00328,2024-07-25,DELIVERED,EAST
ORD000929,CUST00405,2024-03-10,DELIVERED,EAST
ORD000930,CUST00260,2025-07-17,DELIVERED,NORTH
ORD000931,CUST00059,2025-12-03,DELIVERED,EAST
ORD000932,CUST00203,2026-01-11,RETURNED,CENTRAL
ORD000933,CUST00492,2024-01-30,SHIPPED,SOUTH
ORD000934,CUST00170,2026-05-03,DELIVERED,WEST
ORD000935,CUST00470,2025-04-30,PLACED,SOUTH
ORD000936,CUST00247,2024-06-08,CANCELLED,CENTRAL
ORD000937,CUST00459,2024-12-09,CANCELLED,WEST
ORD000938,CUST00476,2026-01-30,PLACED,CENTRAL
ORD000939,CUST00154,2025-08-01,DELIVERED,CENTRAL
ORD000941,CUST00296,2025-12-02,DELIVERED,EAST
ORD000942,CUST00034,2024-06-01,DELIVERED,NORTH
ORD000943,CUST00174,2025-01-19,RETURNED,SOUTH
ORD000944,CUST00293,2025-09-12,CANCELLED,SOUTH
ORD000945,CUST00305,2024-04-29,DELIVERED,EAST
ORD000946,CUST00364,2024-02-02,DELIVERED,WEST
ORD000947,CUST00045,2025-05-23,SHIPPED,EAST
ORD000948,CUST00232,2026-04-29,DELIVERED,SOUTH
ORD000949,CUST00269,2024-11-05,SHIPPED,NORTH
ORD000950,CUST00192,2026-03-14,PLACED,SOUTH
ORD000951,CUST00468,2024-04-04,CANCELLED,CENTRAL
ORD000952,CUST00013,2026-03-29,CANCELLED,CENTRAL
ORD000953,CUST00079,2024-07-13,DELIVERED,WEST
ORD000954,CUST00376,2026-06-13,RETURNED,EAST
ORD000955,CUST00398,2024-12-01,SHIPPED,NORTH
ORD000956,CUST00421,2025-06-12,SHIPPED,SOUTH
ORD000957,CUST00371,2024-02-07,CANCELLED,WEST
ORD000958,CUST00366,2026-06-04,RETURNED,NORTH
ORD000959,CUST00003,2024-11-14,PLACED,CENTRAL
