table_name,source_id,rejection_reason,rejected_at
orders,19380,INVALID_STATUS,2026-08-12T13:41:37.570331
orders,25966,INVALID_STATUS,2026-08-12T13:41:37.570360
orders,11706,INVALID_STATUS,2026-08-12T13:41:37.570389
orders,25526,INVALID_STATUS,2026-08-12T13:41:37.570418
orders,15668,INVALID_STATUS,2026-08-12T13:41:37.570447
orders,5468,INVALID_STATUS,2026-08-12T13:41:37.570475
orders,1891,INVALID_STATUS,2026-08-12T13:41:37.570504
orders,17776,INVALID_STATUS,2026-08-12T13:41:37.570531
orders,18586,INVALID_STATUS,2026-08-12T13:41:37.570560
orders,24105,INVALID_STATUS,2026-08-12T13:41:37.570588
orders,9102,INVALID_STATUS,2026-08-12T13:41:37.570618
orders,7799,INVALID_STATUS,2026-08-12T13:41:37.570647
orders,3378,INVALID_STATUS,2026-08-12T13:41:37.570676
orders,22203,INVALID_STATUS,2026-08-12T13:41:37.570704
orders,18010,INVALID_STATUS,2026-08-12T13:41:37.570732
orders,25804,INVALID_STATUS,2026-08-12T13:41:37.570781
orders,4645,INVALID_STATUS,2026-08-12T13:41:37.570816
orders,13123,INVALID_STATUS,2026-08-12T13:41:37.570847
orders,16590,INVALID_STATUS,2026-08-12T13:41:37.570877
orders,27584,INVALID_STATUS,2026-08-12T13:41:37.570908
orders,9024,INVALID_STATUS,2026-08-12T13:41:37.570970
orders,19863,INVALID_STATUS,2026-08-12T13:41:37.571010
orders,24473,INVALID_STATUS,2026-08-12T13:41:37.571043
orders,17744,INVALID_STATUS,2026-08-12T13:41:37.571074
orders,23286,INVALID_STATUS,2026-08-12T13:41:37.571106
orders,1053,INVALID_STATUS,2026-08-12T13:41:37.571138
orders,6330,INVALID_STATUS,2026-08-12T13:41:37.571171
orders,26258,INVALID_STATUS,2026-08-12T13:41:37.571200
orders,23189,INVALID_STATUS,2026-08-12T13:41:37.571229
orders,682,INVALID_STATUS,2026-08-12T13:41:37.571259
orders,23288,INVALID_STATUS,2026-08-12T13:41:37.571288
orders,19149,INVALID_STATUS,2026-08-12T13:41:37.571320
orders,1842,INVALID_STATUS,2026-08-12T13:41:37.571348
orders,18443,INVALID_STATUS,2026-08-12T13:41:37.571377
orders,21962,INVALID_STATUS,2026-08-12T13:41:37.571407
orders,27591,INVALID_STATUS,2026-08-12T13:41:37.571437
orders,2138,INVALID_STATUS,2026-08-12T13:41:37.571466
orders,24477,INVALID_STATUS,2026-08-12T13:41:37.571495
orders,27120,INVALID_STATUS,2026-08-12T13:41:37.571524
orders,17696,INVALID_STATUS,2026-08-12T13:41:37.571553
orders,8701,INVALID_STATUS,2026-08-12T13:41:37.571581
orders,5205,INVALID_STATUS,2026-08-12T13:41:37.571610
orders,22848,INVALID_STATUS,2026-08-12T13:41:37.571639
orders,18400,INVALID_STATUS,2026-08-12T13:41:37.571667
orders,9893,INVALID_STATUS,2026-08-12T13:41:37.571697
orders,7266,INVALID_STATUS,2026-08-12T13:41:37.571726
orders,15715,INVALID_STATUS,2026-08-12T13:41:37.571756
orders,22739,INVALID_STATUS,2026-08-12T13:41:37.571785
orders,18979,INVALID_STATUS,2026-08-12T13:41:37.571814
orders,2847,INVALID_STATUS,2026-08-12T13:41:37.571843
orders,16041,INVALID_STATUS,2026-08-12T13:41:37.571874
orders,2259,INVALID_STATUS,2026-08-12T13:41:37.571904
orders,12767,INVALID_STATUS,2026-08-12T13:41:37.571963
orders,12735,INVALID_STATUS,2026-08-12T13:41:37.572004
orders,7065,INVALID_STATUS,2026-08-12T13:41:37.572036
orders,22887,INVALID_STATUS,2026-08-12T13:41:37.572065
orders,7471,INVALID_STATUS,2026-08-12T13:41:37.572094
orders,24833,INVALID_STATUS,2026-08-12T13:41:37.572123
orders,18061,INVALID_STATUS,2026-08-12T13:41:37.572153
orders,11875,INVALID_STATUS,2026-08-12T13:41:37.572182
orders,5533,INVALID_STATUS,2026-08-12T13:41:37.572213
orders,6391,INVALID_STATUS,2026-08-12T13:41:37.572241
orders,9111,INVALID_STATUS,2026-08-12T13:41:37.572271
orders,25691,INVALID_STATUS,2026-08-12T13:41:37.572299
orders,22377,INVALID_STATUS,2026-08-12T13:41:37.572327
orders,22889,INVALID_STATUS,2026-08-12T13:41:37.572357
orders,17831,INVALID_STATUS,2026-08-12T13:41:37.572385
orders,17553,INVALID_STATUS,2026-08-12T13:41:37.572413
orders,8308,INVALID_STATUS,2026-08-12T13:41:37.572442
orders,21159,INVALID_STATUS,2026-08-12T13:41:37.572471
orders,1118,INVALID_STATUS,2026-08-12T13:41:37.572500
orders,18691,INVALID_STATUS,2026-08-12T13:41:37.572531
orders,14470,INVALID_STATUS,2026-08-12T13:41:37.572562
orders,25677,INVALID_STATUS,2026-08-12T13:41:37.572591
orders,13835,INVALID_STATUS,2026-08-12T13:41:37.572621
orders,10804,INVALID_STATUS,2026-08-12T13:41:37.572650
orders,1971,INVALID_STATUS,2026-08-12T13:41:37.572680
orders,7529,INVALID_STATUS,2026-08-12T13:41:37.572710
orders,7149,INVALID_STATUS,2026-08-12T13:41:37.572740
orders,24888,INVALID_STATUS,2026-08-12T13:41:37.572791
orders,136,INVALID_STATUS,2026-08-12T13:41:37.572826
orders,16399,INVALID_STATUS,2026-08-12T13:41:37.572857
orders,23760,INVALID_STATUS,2026-08-12T13:41:37.572886
orders,7158,INVALID_STATUS,2026-08-12T13:41:37.572918
orders,23149,INVALID_STATUS,2026-08-12T13:41:37.572971
orders,6382,INVALID_STATUS,2026-08-12T13:41:37.573008
orders,20153,INVALID_STATUS,2026-08-12T13:41:37.573038
orders,15843,INVALID_STATUS,2026-08-12T13:41:37.573069
orders,16307,INVALID_STATUS,2026-08-12T13:41:37.573100
orders,26065,INVALID_STATUS,2026-08-12T13:41:37.573130
orders,8591,INVALID_STATUS,2026-08-12T13:41:37.573162
orders,8901,INVALID_STATUS,2026-08-12T13:41:37.573191
orders,24018,INVALID_STATUS,2026-08-12T13:41:37.573220
orders,22434,INVALID_STATUS,2026-08-12T13:41:37.573249
orders,7905,INVALID_STATUS,2026-08-12T13:41:37.573277
orders,2098,INVALID_STATUS,2026-08-12T13:41:37.573308
orders,1588,INVALID_STATUS,2026-08-12T13:41:37.573337
orders,27397,INVALID_STATUS,2026-08-12T13:41:37.573366
orders,1730,INVALID_STATUS,2026-08-12T13:41:37.573395
orders,18283,INVALID_STATUS,2026-08-12T13:41:37.573424
orders,22484,INVALID_STATUS,2026-08-12T13:41:37.573451
orders,13950,INVALID_STATUS,2026-08-12T13:41:37.573479
orders,21114,INVALID_STATUS,2026-08-12T13:41:37.573507
orders,816,INVALID_STATUS,2026-08-12T13:41:37.573535
orders,4354,INVALID_STATUS,2026-08-12T13:41:37.573563
orders,17005,INVALID_STATUS,2026-08-12T13:41:37.573591
orders,2378,INVALID_STATUS,2026-08-12T13:41:37.573619
orders,16295,INVALID_STATUS,2026-08-12T13:41:37.573647
orders,25008,INVALID_STATUS,2026-08-12T13:41:37.573675
loans,4864,INVALID_DUE_DATE,2026-08-12T13:41:37.770567
loans,5372,INVALID_DUE_DATE,2026-08-12T13:41:37.770677
loans,6507,INVALID_DUE_DATE,2026-08-12T13:41:37.770731
loans,7924,INVALID_DUE_DATE,2026-08-12T13:41:37.770769
loans,5022,INVALID_DUE_DATE,2026-08-12T13:41:37.770807
loans,5289,INVALID_DUE_DATE,2026-08-12T13:41:37.770840
loans,5945,INVALID_DUE_DATE,2026-08-12T13:41:37.770870
loans,6682,INVALID_DUE_DATE,2026-08-12T13:41:37.770900
loans,3797,INVALID_DUE_DATE,2026-08-12T13:41:37.770931
loans,2961,INVALID_DUE_DATE,2026-08-12T13:41:37.770960
loans,4669,INVALID_DUE_DATE,2026-08-12T13:41:37.770988
loans,1473,INVALID_DUE_DATE,2026-08-12T13:41:37.771017
loans,2031,INVALID_DUE_DATE,2026-08-12T13:41:37.771046
loans,1362,INVALID_DUE_DATE,2026-08-12T13:41:37.771075
loans,662,INVALID_DUE_DATE,2026-08-12T13:41:37.771103
loans,1354,INVALID_DUE_DATE,2026-08-12T13:41:37.771131
loans,2560,INVALID_DUE_DATE,2026-08-12T13:41:37.771160
loans,6325,INVALID_DUE_DATE,2026-08-12T13:41:37.771188
loans,3674,INVALID_DUE_DATE,2026-08-12T13:41:37.771217
loans,7771,INVALID_DUE_DATE,2026-08-12T13:41:37.771245
loans,2042,INVALID_DUE_DATE,2026-08-12T13:41:37.771274
loans,5082,INVALID_DUE_DATE,2026-08-12T13:41:37.771303
loans,4888,INVALID_DUE_DATE,2026-08-12T13:41:37.771332
loans,8254,INVALID_DUE_DATE,2026-08-12T13:41:37.771360
loans,565,INVALID_DUE_DATE,2026-08-12T13:41:37.771388
loans,319,INVALID_DUE_DATE,2026-08-12T13:41:37.771417
loans,2541,INVALID_DUE_DATE,2026-08-12T13:41:37.771445
loans,4488,INVALID_DUE_DATE,2026-08-12T13:41:37.771475
loans,558,INVALID_DUE_DATE,2026-08-12T13:41:37.771504
loans,5613,INVALID_DUE_DATE,2026-08-12T13:41:37.771533
loans,2210,INVALID_DUE_DATE,2026-08-12T13:41:37.771560
loans,3274,INVALID_DUE_DATE,2026-08-12T13:41:37.771588
loans,2621,INVALID_DUE_DATE,2026-08-12T13:41:37.771646
loans,3705,INVALID_DUE_DATE,2026-08-12T13:41:37.771688
loans,3679,INVALID_DUE_DATE,2026-08-12T13:41:37.771720
loans,3458,INVALID_DUE_DATE,2026-08-12T13:41:37.771748
loans,2487,INVALID_DUE_DATE,2026-08-12T13:41:37.771777
loans,5991,INVALID_DUE_DATE,2026-08-12T13:41:37.771805
loans,826,INVALID_DUE_DATE,2026-08-12T13:41:37.771834
loans,9359,INVALID_DUE_DATE,2026-08-12T13:41:37.771862
loans,4885,INVALID_DUE_DATE,2026-08-12T13:41:37.771889
loans,1766,INVALID_DUE_DATE,2026-08-12T13:41:37.771917
loans,5393,INVALID_DUE_DATE,2026-08-12T13:41:37.771945
loans,6676,INVALID_DUE_DATE,2026-08-12T13:41:37.771973
loans,5743,INVALID_DUE_DATE,2026-08-12T13:41:37.772028
loans,3038,INVALID_DUE_DATE,2026-08-12T13:41:37.772060
loans,5492,INVALID_DUE_DATE,2026-08-12T13:41:37.772090
loans,584,INVALID_DUE_DATE,2026-08-12T13:41:37.772121
loans,5928,INVALID_DUE_DATE,2026-08-12T13:41:37.772150
loans,6409,INVALID_DUE_DATE,2026-08-12T13:41:37.772179
loans,4957,INVALID_DUE_DATE,2026-08-12T13:41:37.772209
loans,4395,INVALID_DUE_DATE,2026-08-12T13:41:37.772238
loans,5695,INVALID_DUE_DATE,2026-08-12T13:41:37.772266
loans,2763,INVALID_DUE_DATE,2026-08-12T13:41:37.772295
loans,4476,INVALID_DUE_DATE,2026-08-12T13:41:37.772324
loans,8304,INVALID_DUE_DATE,2026-08-12T13:41:37.772357
loans,2726,INVALID_DUE_DATE,2026-08-12T13:41:37.772386
loans,7168,INVALID_DUE_DATE,2026-08-12T13:41:37.772416
loans,8318,INVALID_DUE_DATE,2026-08-12T13:41:37.772448
loans,3357,INVALID_DUE_DATE,2026-08-12T13:41:37.772477
loans,7389,INVALID_DUE_DATE,2026-08-12T13:41:37.772505
loans,2308,INVALID_DUE_DATE,2026-08-12T13:41:37.772534
loans,3659,INVALID_DUE_DATE,2026-08-12T13:41:37.772562
loans,575,INVALID_DUE_DATE,2026-08-12T13:41:37.772590
loans,3649,INVALID_DUE_DATE,2026-08-12T13:41:37.772644
loans,7332,INVALID_DUE_DATE,2026-08-12T13:41:37.772686
loans,7428,INVALID_DUE_DATE,2026-08-12T13:41:37.772717
loans,7502,INVALID_DUE_DATE,2026-08-12T13:41:37.772749
loans,1615,INVALID_DUE_DATE,2026-08-12T13:41:37.772779
loans,588,INVALID_DUE_DATE,2026-08-12T13:41:37.772808
loans,624,INVALID_DUE_DATE,2026-08-12T13:41:37.772837
loans,4205,INVALID_DUE_DATE,2026-08-12T13:41:37.772865
loans,2525,INVALID_DUE_DATE,2026-08-12T13:41:37.772894
loans,3580,INVALID_DUE_DATE,2026-08-12T13:41:37.772922
loans,7985,INVALID_DUE_DATE,2026-08-12T13:41:37.772952
loans,4255,INVALID_DUE_DATE,2026-08-12T13:41:37.772980
reviews,63,INVALID_RATING,2026-08-12T13:41:37.872417
reviews,1319,INVALID_RATING,2026-08-12T13:41:37.872479
reviews,3397,INVALID_RATING,2026-08-12T13:41:37.872521
reviews,1307,INVALID_RATING,2026-08-12T13:41:37.872560
reviews,750,INVALID_RATING,2026-08-12T13:41:37.872596
reviews,5225,INVALID_RATING,2026-08-12T13:41:37.872630
reviews,4279,INVALID_RATING,2026-08-12T13:41:37.872663
reviews,4418,INVALID_RATING,2026-08-12T13:41:37.872695
reviews,3434,INVALID_RATING,2026-08-12T13:41:37.872727
reviews,2025,INVALID_RATING,2026-08-12T13:41:37.872757
reviews,5365,INVALID_RATING,2026-08-12T13:41:37.872788
reviews,3364,INVALID_RATING,2026-08-12T13:41:37.872818
reviews,1494,INVALID_RATING,2026-08-12T13:41:37.872868
reviews,1643,INVALID_RATING,2026-08-12T13:41:37.872909
reviews,3594,INVALID_RATING,2026-08-12T13:41:37.872941
reviews,710,INVALID_RATING,2026-08-12T13:41:37.872970
reviews,1283,INVALID_RATING,2026-08-12T13:41:37.873000
reviews,1657,INVALID_RATING,2026-08-12T13:41:37.873029
reviews,1990,INVALID_RATING,2026-08-12T13:41:37.873058
reviews,3039,INVALID_RATING,2026-08-12T13:41:37.873088
reviews,3538,INVALID_RATING,2026-08-12T13:41:37.873118
reviews,3269,INVALID_RATING,2026-08-12T13:41:37.873195
reviews,5132,INVALID_RATING,2026-08-12T13:41:37.873234
reviews,1312,INVALID_RATING,2026-08-12T13:41:37.873266
reviews,2069,INVALID_RATING,2026-08-12T13:41:37.873298
reviews,3456,INVALID_RATING,2026-08-12T13:41:37.873328
reviews,161,INVALID_RATING,2026-08-12T13:41:37.873359
reviews,1699,INVALID_RATING,2026-08-12T13:41:37.873389
reviews,2336,INVALID_RATING,2026-08-12T13:41:37.873420
reviews,3477,INVALID_RATING,2026-08-12T13:41:37.873450
reviews,4159,INVALID_RATING,2026-08-12T13:41:37.873480
reviews,4577,INVALID_RATING,2026-08-12T13:41:37.873509
reviews,1198,INVALID_RATING,2026-08-12T13:41:37.873541
reviews,2237,INVALID_RATING,2026-08-12T13:41:37.873572
reviews,1742,INVALID_RATING,2026-08-12T13:41:37.873604
reviews,1322,INVALID_RATING,2026-08-12T13:41:37.873635
reviews,5216,INVALID_RATING,2026-08-12T13:41:37.873665
reviews,23,INVALID_RATING,2026-08-12T13:41:37.873693
reviews,2932,INVALID_RATING,2026-08-12T13:41:37.873723
reviews,657,INVALID_RATING,2026-08-12T13:41:37.873752
reviews,3739,INVALID_RATING,2026-08-12T13:41:37.873781
reviews,3711,INVALID_RATING,2026-08-12T13:41:37.873810
reviews,4732,INVALID_RATING,2026-08-12T13:41:37.873840
reviews,4857,INVALID_RATING,2026-08-12T13:41:37.873868
reviews,2177,INVALID_RATING,2026-08-12T13:41:37.873898
reviews,3236,INVALID_RATING,2026-08-12T13:41:37.873926
reviews,3738,INVALID_RATING,2026-08-12T13:41:37.873953
reviews,3978,INVALID_RATING,2026-08-12T13:41:37.873982
reviews,1593,INVALID_RATING,2026-08-12T13:41:37.874011
reviews,2851,INVALID_RATING,2026-08-12T13:41:37.874041
reviews,4109,INVALID_RATING,2026-08-12T13:41:37.874070
reviews,828,INVALID_RATING,2026-08-12T13:41:37.874099
reviews,677,INVALID_RATING,2026-08-12T13:41:37.874153
reviews,1069,INVALID_RATING,2026-08-12T13:41:37.874195
reviews,1886,INVALID_RATING,2026-08-12T13:41:37.874247
reviews,5222,INVALID_RATING,2026-08-12T13:41:37.874282
reviews,1841,INVALID_RATING,2026-08-12T13:41:37.874314
reviews,1709,INVALID_RATING,2026-08-12T13:41:37.874345
reviews,1882,INVALID_RATING,2026-08-12T13:41:37.874375
reviews,1687,INVALID_RATING,2026-08-12T13:41:37.874404
reviews,4333,INVALID_RATING,2026-08-12T13:41:37.874433
reviews,1164,INVALID_RATING,2026-08-12T13:41:37.874461
reviews,3707,INVALID_RATING,2026-08-12T13:41:37.874494
reviews,3431,INVALID_RATING,2026-08-12T13:41:37.874523
reviews,5447,INVALID_RATING,2026-08-12T13:41:37.874552
reviews,2547,INVALID_RATING,2026-08-12T13:41:37.874581
reviews,3615,INVALID_RATING,2026-08-12T13:41:37.874610
reviews,5493,INVALID_RATING,2026-08-12T13:41:37.874639
reviews,4583,INVALID_RATING,2026-08-12T13:41:37.874669
reviews,4579,INVALID_RATING,2026-08-12T13:41:37.874697
reviews,947,INVALID_RATING,2026-08-12T13:41:37.874725
reviews,1344,INVALID_RATING,2026-08-12T13:41:37.874753
reviews,4933,INVALID_RATING,2026-08-12T13:41:37.874781
reviews,2631,INVALID_RATING,2026-08-12T13:41:37.874810
reviews,4069,INVALID_RATING,2026-08-12T13:41:37.874838
reviews,310,INVALID_RATING,2026-08-12T13:41:37.874866
reviews,4921,INVALID_RATING,2026-08-12T13:41:37.874895
reviews,499,INVALID_RATING,2026-08-12T13:41:37.874923
reviews,4761,INVALID_RATING,2026-08-12T13:41:37.874952
reviews,4605,INVALID_RATING,2026-08-12T13:41:37.874981
reviews,4041,INVALID_RATING,2026-08-12T13:41:37.875010
reviews,4569,INVALID_RATING,2026-08-12T13:41:37.875039
reviews,2364,INVALID_RATING,2026-08-12T13:41:37.875068
reviews,5085,INVALID_RATING,2026-08-12T13:41:37.875097
reviews,3149,INVALID_RATING,2026-08-12T13:41:37.875126
reviews,598,INVALID_RATING,2026-08-12T13:41:37.875195
reviews,3601,INVALID_RATING,2026-08-12T13:41:37.875228
reviews,2144,INVALID_RATING,2026-08-12T13:41:37.875260
reviews,1985,INVALID_RATING,2026-08-12T13:41:37.875293
reviews,3147,INVALID_RATING,2026-08-12T13:41:37.875324
reviews,2049,INVALID_RATING,2026-08-12T13:41:37.875369
reviews,3262,INVALID_RATING,2026-08-12T13:41:37.875412
reviews,4428,INVALID_RATING,2026-08-12T13:41:37.875456
reviews,3511,INVALID_RATING,2026-08-12T13:41:37.875497
reviews,2893,INVALID_RATING,2026-08-12T13:41:37.875538
reviews,2212,INVALID_RATING,2026-08-12T13:41:37.875581
reviews,1313,INVALID_RATING,2026-08-12T13:41:37.875621
reviews,3578,INVALID_RATING,2026-08-12T13:41:37.875663
reviews,3478,INVALID_RATING,2026-08-12T13:41:37.875705
