order_id,customer_id,order_date,status,region_code
ORD000387,CUST00350,2024-09-13 00:00:00,SHIPPED,NORTH
ORD000388,CUST00354,2026-03-14 00:00:00,DELIVERED,SOUTH
ORD000389,CUST00386,2025-07-08 00:00:00,PLACED,EAST
ORD000390,CUST00417,2025-04-08 00:00:00,PLACED,CENTRAL
ORD000391,CUST00445,2025-11-22 00:00:00,RETURNED,SOUTH
ORD000392,CUST00381,2025-10-24 00:00:00,RETURNED,WEST
ORD000393,CUST00122,2025-06-07 00:00:00,DELIVERED,NORTH
ORD000394,CUST00475,2025-01-25 00:00:00,CANCELLED,WEST
ORD000395,CUST00490,2026-03-18 00:00:00,DELIVERED,CENTRAL
ORD000396,CUST00028,2024-01-14 00:00:00,DELIVERED,SOUTH
ORD000397,CUST00318,2026-06-08 00:00:00,CANCELLED,SOUTH
ORD000398,CUST00467,2025-10-10 00:00:00,DELIVERED,CENTRAL
ORD000399,CUST00280,2026-01-26 00:00:00,RETURNED,SOUTH
ORD000400,,05-03-2026,SHIPPED,EAST
ORD000401,CUST00230,2024-06-30 00:00:00,PLACED,SOUTH
ORD000402,CUST00493,2024-06-26 00:00:00,RETURNED,NORTH
ORD000403,CUST00194,2024-02-11 00:00:00,CANCELLED,EAST
ORD000404,CUST00285,2024-09-27 00:00:00,SHIPPED,SOUTH
ORD000405,CUST00300,2026-05-16 00:00:00,DELIVERED,NORTH
ORD000406,CUST00170,2025-04-22 00:00:00,SHIPPED,NORTH
ORD000407,CUST00079,2024-11-26 00:00:00,RETURNED,NORTH
ORD000408,CUST00397,2025-10-02 00:00:00,RETURNED,EAST
ORD000409,CUST00252,2026-03-19 00:00:00,RETURNED,CENTRAL
ORD000410,CUST00184,2024-03-15 00:00:00,DELIVERED,CENTRAL
ORD000411,CUST00113,2024-07-07 00:00:00,RETURNED,NORTH
ORD000412,CUST00403,2025-06-01 00:00:00,SHIPPED,WEST
ORD000413,CUST00279,2025-07-03 00:00:00,CANCELLED,NORTH
ORD000414,CUST00179,2024-08-14 00:00:00,SHIPPED,EAST
ORD000415,CUST00170,2025-01-04 00:00:00,DELIVERED,SOUTH
ORD000416,CUST00487,2026-02-09 00:00:00,RETURNED,CENTRAL
ORD000417,CUST00244,2025-07-28 00:00:00,PLACED,NORTH
ORD000418,CUST00343,2024-12-20 00:00:00,CANCELLED,SOUTH
ORD000419,CUST00464,2025-10-19 00:00:00,RETURNED,CENTRAL
ORD000420,,2024-09-06 00:00:00,PLACED,EAST
ORD000421,CUST00196,2026-07-26 00:00:00,PLACED,WEST
ORD000422,CUST00132,2025-07-07 00:00:00,DELIVERED,NORTH
ORD000423,CUST00467,2025-06-13 00:00:00,DELIVERED,CENTRAL
ORD000424,CUST00412,2025-06-04 00:00:00,CANCELLED,WEST
ORD000425,CUST00023,30-10-2024,SHIPPED,EAST
ORD000426,CUST00264,2024-03-25 00:00:00,PLACED,SOUTH
ORD000427,CUST00498,2026-03-02 00:00:00,RETURNED,CENTRAL
ORD000428,CUST00004,2025-10-03 00:00:00,PLACED,SOUTH
ORD000429,CUST00344,2025-10-06 00:00:00,SHIPPED,WEST
ORD000430,CUST00428,2024-04-16 00:00:00,SHIPPED,CENTRAL
ORD000431,CUST00425,2025-12-20 00:00:00,CANCELLED,NORTH
ORD000432,CUST00383,2025-12-03 00:00:00,SHIPPED,NORTH
ORD000433,CUST00236,2026-01-04 00:00:00,DELIVERED,NORTH
ORD000434,CUST00045,2024-03-16 00:00:00,PLACED,SOUTH
ORD000435,CUST00407,2024-09-14 00:00:00,RETURNED,NORTH
ORD000436,CUST00295,2026-04-21 00:00:00,SHIPPED,EAST
ORD000437,CUST00209,2025-02-01 00:00:00,CANCELLED,WEST
ORD000438,CUST00222,2024-11-19 00:00:00,PLACED,WEST
ORD000439,CUST00345,2024-05-01 00:00:00,RETURNED,NORTH
ORD000440,,2025-10-18 00:00:00,RETURNED,NORTH
ORD000441,CUST00388,2026-02-02 00:00:00,RETURNED,NORTH
ORD000442,CUST00359,2026-05-18 00:00:00,PLACED,EAST
ORD000443,CUST00476,2025-05-29 00:00:00,PLACED,EAST
ORD000444,CUST00403,2025-12-03 00:00:00,DELIVERED,CENTRAL
ORD000445,CUST00045,2024-10-15 00:00:00,CANCELLED,WEST
ORD000446,CUST00203,2026-04-21 00:00:00,PLACED,WEST
ORD000447,CUST00081,2025-06-30 00:00:00,SHIPPED,SOUTH
ORD000448,CUST00383,2025-02-04 00:00:00,RETURNED,EAST
ORD000449,CUST00492,2025-10-11 00:00:00,SHIPPED,EAST
ORD000450,CUST00347,27-06-2026,DELIVERED,NORTH
ORD000451,CUST00284,2026-06-14 00:00:00,RETURNED,SOUTH
ORD000452,CUST00064,2024-02-12 00:00:00,PLACED,CENTRAL
ORD000453,CUST00306,2025-02-07 00:00:00,RETURNED,CENTRAL
ORD000454,CUST00485,2024-03-28 00:00:00,DELIVERED,SOUTH
ORD000455,CUST00384,2026-01-29 00:00:00,DELIVERED,SOUTH
ORD000456,CUST00212,2026-07-16 00:00:00,RETURNED,SOUTH
ORD000457,CUST00083,2024-07-07 00:00:00,SHIPPED,CENTRAL
ORD000458,CUST00428,2024-09-15 00:00:00,SHIPPED,NORTH
ORD000459,CUST00093,2025-11-18 00:00:00,RETURNED,NORTH
ORD000460,,2026-05-21 00:00:00,RETURNED,WEST
ORD000461,CUST00331,2025-07-16 00:00:00,PLACED,EAST
ORD000462,CUST00344,2024-03-09 00:00:00,DELIVERED,NORTH
ORD000463,CUST00102,2026-01-13 00:00:00,RETURNED,WEST
ORD000464,CUST00488,2024-12-04 00:00:00,DELIVERED,SOUTH
ORD000465,CUST00344,2025-11-02 00:00:00,SHIPPED,NORTH
ORD000466,CUST00146,2025-09-26 00:00:00,PLACED,SOUTH
ORD000467,CUST00163,2025-05-12 00:00:00,CANCELLED,EAST
ORD000468,CUST00316,2025-11-06 00:00:00,DELIVERED,CENTRAL
ORD000469,CUST00079,2025-08-02 00:00:00,RETURNED,EAST
ORD000470,CUST00414,2024-11-19 00:00:00,CANCELLED,SOUTH
ORD000471,CUST00003,2024-11-16 00:00:00,SHIPPED,SOUTH
ORD000472,CUST00365,2026-01-27 00:00:00,CANCELLED,EAST
ORD000473,CUST00431,2025-01-03 00:00:00,SHIPPED,EAST
ORD000474,CUST00450,2025-05-06 00:00:00,CANCELLED,WEST
ORD000475,CUST00184,04-03-2026,DELIVERED,WEST
ORD000476,CUST00283,2024-04-21 00:00:00,SHIPPED,CENTRAL
ORD000477,CUST00042,2026-05-11 00:00:00,DELIVERED,SOUTH
ORD000478,CUST00457,2025-07-05 00:00:00,SHIPPED,EAST
ORD000479,CUST00376,2026-06-26 00:00:00,PLACED,NORTH
ORD000480,,2026-07-02 00:00:00,PLACED,CENTRAL
ORD000481,CUST00324,2024-02-01 00:00:00,RETURNED,CENTRAL
ORD000482,CUST00208,2026-02-26 00:00:00,RETURNED,SOUTH
ORD000483,CUST00465,2024-02-07 00:00:00,RETURNED,EAST
ORD000484,CUST00279,2026-07-04 00:00:00,RETURNED,WEST
ORD000485,CUST00335,2026-03-04 00:00:00,SHIPPED,EAST
ORD000486,CUST00201,2024-08-16 00:00:00,RETURNED,EAST
ORD000487,CUST00069,2025-04-20 00:00:00,RETURNED,CENTRAL
ORD000488,CUST00047,2025-02-10 00:00:00,DELIVERED,CENTRAL
ORD000489,CUST00006,2025-11-09 00:00:00,SHIPPED,CENTRAL
ORD000490,CUST00351,2024-06-18 00:00:00,RETURNED,SOUTH
ORD000491,CUST00229,2024-06-12 00:00:00,SHIPPED,CENTRAL
ORD000492,CUST00486,2025-08-02 00:00:00,SHIPPED,WEST
ORD000493,CUST00481,2025-01-02 00:00:00,PLACED,SOUTH
ORD000494,CUST00390,2025-05-14 00:00:00,SHIPPED,NORTH
ORD000495,CUST00136,2025-01-13 00:00:00,SHIPPED,NORTH
ORD000496,CUST00343,2024-07-30 00:00:00,RETURNED,EAST
ORD000497,CUST00199,2025-04-25 00:00:00,CANCELLED,NORTH
ORD000498,CUST00021,2025-10-26 00:00:00,DELIVERED,NORTH
ORD000499,CUST00361,2025-06-17 00:00:00,DELIVERED,EAST
ORD000500,,15-08-2025,RETURNED,CENTRAL
ORD000501,CUST00090,2025-01-20 00:00:00,CANCELLED,EAST
ORD000502,CUST00301,2025-10-31 00:00:00,PLACED,CENTRAL
ORD000503,CUST00129,2025-01-20 00:00:00,SHIPPED,CENTRAL
ORD000504,CUST00208,2024-12-27 00:00:00,DELIVERED,WEST
ORD000505,CUST00406,2025-05-08 00:00:00,RETURNED,NORTH
ORD000506,CUST00257,2026-06-22 00:00:00,SHIPPED,WEST
ORD000507,CUST00085,2024-08-23 00:00:00,PLACED,CENTRAL
ORD000508,CUST00330,2024-10-14 00:00:00,SHIPPED,SOUTH
ORD000509,CUST00096,2024-06-10 00:00:00,DELIVERED,CENTRAL
ORD000510,CUST00368,2026-04-16 00:00:00,PLACED,SOUTH
ORD000511,CUST00213,2026-04-10 00:00:00,DELIVERED,NORTH
ORD000512,CUST00247,2025-11-22 00:00:00,CANCELLED,WEST
ORD000513,CUST00108,2025-08-27 00:00:00,SHIPPED,WEST
ORD000514,CUST00012,2024-09-06 00:00:00,PLACED,SOUTH
ORD000515,CUST00294,2025-08-29 00:00:00,SHIPPED,SOUTH
ORD000516,CUST00323,2025-06-08 00:00:00,PLACED,CENTRAL
ORD000517,CUST00076,2024-02-27 00:00:00,SHIPPED,EAST
ORD000518,CUST00473,2024-07-03 00:00:00,RETURNED,WEST
ORD000519,CUST00307,2025-07-31 00:00:00,PLACED,EAST
ORD000520,,2024-03-28 00:00:00,SHIPPED,WEST
ORD000521,CUST00311,2025-04-27 00:00:00,CANCELLED,SOUTH
ORD000522,CUST00113,2026-04-30 00:00:00,CANCELLED,CENTRAL
ORD000523,CUST00074,2026-03-24 00:00:00,RETURNED,SOUTH
ORD000524,CUST00320,2025-11-06 00:00:00,RETURNED,EAST
ORD000525,CUST00086,11-01-2026,DELIVERED,WEST
ORD000526,CUST00306,2025-08-27 00:00:00,PLACED,SOUTH
ORD000527,CUST00194,2025-01-29 00:00:00,SHIPPED,NORTH
ORD000528,CUST00009,2024-07-26 00:00:00,RETURNED,CENTRAL
ORD000529,CUST00351,2025-03-05 00:00:00,SHIPPED,CENTRAL
ORD000530,CUST00050,2024-06-30 00:00:00,CANCELLED,CENTRAL
ORD000531,CUST00308,2024-02-09 00:00:00,RETURNED,CENTRAL
ORD000532,CUST00386,2024-04-30 00:00:00,PLACED,WEST
ORD000533,CUST00338,2024-05-13 00:00:00,RETURNED,CENTRAL
ORD000534,CUST00424,2024-01-02 00:00:00,CANCELLED,CENTRAL
ORD000535,CUST00216,2025-01-14 00:00:00,PLACED,CENTRAL
ORD000536,CUST00220,2024-08-22 00:00:00,CANCELLED,WEST
ORD000537,CUST00180,2025-08-26 00:00:00,RETURNED,NORTH
ORD000538,CUST00218,2024-05-17 00:00:00,DELIVERED,WEST
ORD000539,CUST00393,2024-08-26 00:00:00,PLACED,EAST
ORD000540,,2025-09-04 00:00:00,RETURNED,WEST
ORD000541,CUST00132,2024-07-12 00:00:00,PLACED,NORTH
ORD000542,CUST00296,2025-06-19 00:00:00,PLACED,CENTRAL
ORD000543,CUST00004,2025-01-19 00:00:00,SHIPPED,EAST
ORD000544,CUST00210,2025-01-05 00:00:00,PLACED,SOUTH
ORD000545,CUST00219,2025-10-29 00:00:00,RETURNED,EAST
ORD000546,CUST00134,2026-05-25 00:00:00,RETURNED,WEST
ORD000547,CUST00290,2025-01-09 00:00:00,RETURNED,EAST
ORD000548,CUST00349,2025-02-10 00:00:00,SHIPPED,WEST
ORD000549,CUST00283,2026-03-13 00:00:00,RETURNED,WEST
ORD000550,CUST00092,14-01-2025,RETURNED,CENTRAL
ORD000551,CUST00248,2024-09-16 00:00:00,DELIVERED,CENTRAL
ORD000552,CUST00177,2026-03-03 00:00:00,CANCELLED,SOUTH
ORD000553,CUST00438,2026-06-03 00:00:00,PLACED,SOUTH
ORD000554,CUST00229,2026-03-12 00:00:00,SHIPPED,NORTH
ORD000555,CUST00110,2025-06-04 00:00:00,CANCELLED,EAST
ORD000556,CUST00411,2025-07-17 00:00:00,RETURNED,NORTH
ORD000557,CUST00083,2025-02-02 00:00:00,PLACED,NORTH
ORD000558,CUST00422,2024-05-28 00:00:00,CANCELLED,CENTRAL
ORD000559,CUST00223,2024-03-31 00:00:00,PLACED,EAST
ORD000560,,2024-08-15 00:00:00,DELIVERED,NORTH
ORD000561,CUST00312,2024-02-08 00:00:00,CANCELLED,WEST
ORD000562,CUST00315,2025-11-02 00:00:00,RETURNED,EAST
ORD000563,CUST00365,2025-09-03 00:00:00,PLACED,SOUTH
ORD000564,CUST00328,2025-05-21 00:00:00,CANCELLED,NORTH
ORD000565,CUST00104,2026-05-20 00:00:00,RETURNED,EAST
ORD000566,CUST00100,2024-02-04 00:00:00,RETURNED,CENTRAL
ORD000567,CUST00265,2025-12-16 00:00:00,SHIPPED,CENTRAL
ORD000568,CUST00087,2025-11-21 00:00:00,PLACED,EAST
ORD000569,CUST00123,2025-11-01 00:00:00,PLACED,SOUTH
ORD000570,CUST00045,2024-10-09 00:00:00,CANCELLED,EAST
ORD000571,CUST00343,2025-02-08 00:00:00,CANCELLED,CENTRAL
ORD000572,CUST00103,2025-06-14 00:00:00,PLACED,NORTH
ORD000573,CUST00471,2024-04-02 00:00:00,RETURNED,EAST
ORD000574,CUST00372,2026-04-29 00:00:00,RETURNED,CENTRAL
ORD000575,CUST00179,21-12-2024,DELIVERED,SOUTH
ORD000576,CUST00311,2024-07-18 00:00:00,CANCELLED,WEST
ORD000577,CUST00295,2024-01-05 00:00:00,DELIVERED,SOUTH
ORD000578,CUST00209,2025-06-02 00:00:00,PLACED,CENTRAL
ORD000579,CUST00038,2025-05-30 00:00:00,DELIVERED,EAST
ORD000580,,2024-04-29 00:00:00,RETURNED,EAST
ORD000581,CUST00449,2025-07-04 00:00:00,RETURNED,EAST
ORD000582,CUST00356,2025-03-29 00:00:00,CANCELLED,CENTRAL
ORD000583,CUST00248,2026-02-27 00:00:00,SHIPPED,EAST
ORD000584,CUST00493,2026-03-05 00:00:00,CANCELLED,WEST
ORD000585,CUST00460,2025-08-23 00:00:00,PLACED,WEST
ORD000586,CUST00060,2024-09-21 00:00:00,PLACED,WEST
ORD000587,CUST00325,2026-03-18 00:00:00,SHIPPED,SOUTH
ORD000588,CUST00410,2024-11-19 00:00:00,CANCELLED,EAST
ORD000589,CUST00265,2025-07-02 00:00:00,PLACED,EAST
ORD000590,CUST00128,2024-10-21 00:00:00,PLACED,WEST
ORD000591,CUST00345,2026-02-05 00:00:00,DELIVERED,NORTH
ORD000592,CUST00284,2024-07-01 00:00:00,CANCELLED,EAST
ORD000593,CUST00182,2024-08-11 00:00:00,RETURNED,EAST
ORD000594,CUST00094,2026-02-03 00:00:00,SHIPPED,WEST
ORD000595,CUST00378,2024-07-23 00:00:00,SHIPPED,SOUTH
ORD000596,CUST00447,2024-09-28 00:00:00,SHIPPED,SOUTH
ORD000597,CUST00104,2026-05-04 00:00:00,SHIPPED,CENTRAL
ORD000598,CUST00183,2024-06-08 00:00:00,PLACED,NORTH
ORD000599,CUST00472,2024-03-21 00:00:00,CANCELLED,CENTRAL
ORD000600,,07-01-2024,RETURNED,NORTH
ORD000601,CUST00435,2025-05-08 00:00:00,DELIVERED,CENTRAL
ORD000602,CUST00162,2025-05-19 00:00:00,RETURNED,EAST
ORD000603,CUST00252,2024-07-06 00:00:00,RETURNED,EAST
ORD000604,CUST00204,2024-08-15 00:00:00,RETURNED,SOUTH
ORD000605,CUST00028,2025-06-22 00:00:00,CANCELLED,WEST
ORD000606,CUST00482,2025-07-07 00:00:00,PLACED,CENTRAL
ORD000607,CUST00178,2025-02-07 00:00:00,SHIPPED,WEST
ORD000608,CUST00500,2024-05-03 00:00:00,RETURNED,WEST
ORD000609,CUST00162,2025-12-06 00:00:00,PLACED,NORTH
ORD000610,CUST00346,2024-08-03 00:00:00,CANCELLED,CENTRAL
ORD000611,CUST00052,2024-11-29 00:00:00,DELIVERED,CENTRAL
ORD000612,CUST00442,2024-09-22 00:00:00,SHIPPED,CENTRAL
ORD000613,CUST00135,2024-08-30 00:00:00,DELIVERED,WEST
ORD000614,CUST00491,2025-09-19 00:00:00,DELIVERED,EAST
ORD000615,CUST00095,2025-05-25 00:00:00,CANCELLED,SOUTH
ORD000616,CUST00215,2025-12-18 00:00:00,DELIVERED,EAST
ORD000617,CUST00438,2025-02-14 00:00:00,DELIVERED,WEST
ORD000618,CUST00093,2025-08-08 00:00:00,SHIPPED,CENTRAL
ORD000619,CUST00352,2024-08-22 00:00:00,PLACED,EAST
ORD000620,,2026-04-03 00:00:00,SHIPPED,CENTRAL
ORD000621,CUST00222,2026-05-26 00:00:00,CANCELLED,SOUTH
ORD000622,CUST00075,2026-03-30 00:00:00,SHIPPED,WEST
ORD000623,CUST00413,2024-01-10 00:00:00,SHIPPED,WEST
ORD000624,CUST00256,2024-05-17 00:00:00,RETURNED,CENTRAL
ORD000625,CUST00369,19-11-2024,CANCELLED,EAST
ORD000626,CUST00129,2025-07-29 00:00:00,RETURNED,NORTH
ORD000627,CUST00204,2024-04-11 00:00:00,SHIPPED,NORTH
ORD000628,CUST00111,2026-04-13 00:00:00,DELIVERED,WEST
ORD000629,CUST00430,2025-10-06 00:00:00,PLACED,WEST
ORD000630,CUST00382,2024-12-08 00:00:00,DELIVERED,EAST
ORD000631,CUST00185,2025-07-27 00:00:00,RETURNED,EAST
ORD000632,CUST00177,2024-01-21 00:00:00,CANCELLED,NORTH
ORD000633,CUST00180,2026-06-07 00:00:00,RETURNED,SOUTH
ORD000634,CUST00296,2025-08-12 00:00:00,RETURNED,SOUTH
ORD000635,CUST00400,2024-10-18 00:00:00,DELIVERED,EAST
ORD000636,CUST00345,2025-06-06 00:00:00,CANCELLED,WEST
ORD000637,CUST00456,2024-03-21 00:00:00,CANCELLED,CENTRAL
ORD000638,CUST00147,2025-04-19 00:00:00,SHIPPED,SOUTH
ORD000639,CUST00328,2026-04-07 00:00:00,DELIVERED,WEST
ORD000640,,2025-10-08 00:00:00,RETURNED,CENTRAL
ORD000641,CUST00208,2026-05-19 00:00:00,PLACED,NORTH
ORD000642,CUST00083,2024-12-17 00:00:00,SHIPPED,EAST
ORD000643,CUST00163,2025-10-30 00:00:00,DELIVERED,EAST
ORD000644,CUST00310,2025-10-22 00:00:00,CANCELLED,EAST
ORD000645,CUST00455,2025-03-31 00:00:00,DELIVERED,CENTRAL
ORD000646,CUST00267,2025-04-06 00:00:00,CANCELLED,SOUTH
ORD000647,CUST00095,2026-05-24 00:00:00,PLACED,SOUTH
ORD000648,CUST00373,2024-08-28 00:00:00,DELIVERED,NORTH
ORD000649,CUST00108,2024-06-19 00:00:00,CANCELLED,NORTH
ORD000650,CUST00049,06-03-2024,CANCELLED,CENTRAL
ORD000651,CUST00028,2024-01-27 00:00:00,CANCELLED,CENTRAL
ORD000652,CUST00392,2024-03-26 00:00:00,PLACED,EAST
ORD000653,CUST00317,2024-06-08 00:00:00,PLACED,WEST
ORD000654,CUST00159,2024-08-22 00:00:00,SHIPPED,EAST
ORD000655,CUST00227,2025-10-03 00:00:00,SHIPPED,SOUTH
ORD000656,CUST00270,2026-05-08 00:00:00,SHIPPED,NORTH
ORD000657,CUST00018,2025-11-10 00:00:00,DELIVERED,EAST
ORD000658,CUST00443,2025-05-02 00:00:00,CANCELLED,CENTRAL
ORD000659,CUST00479,2024-10-05 00:00:00,RETURNED,WEST
ORD000660,,2024-05-18 00:00:00,RETURNED,SOUTH
ORD000661,CUST00303,2025-09-03 00:00:00,CANCELLED,CENTRAL
ORD000662,CUST00223,2025-06-20 00:00:00,RETURNED,EAST
ORD000663,CUST00466,2024-12-21 00:00:00,CANCELLED,CENTRAL
ORD000664,CUST00117,2026-04-04 00:00:00,PLACED,WEST
ORD000665,CUST00158,2025-01-09 00:00:00,CANCELLED,EAST
ORD000666,CUST00080,2024-11-06 00:00:00,PLACED,NORTH
ORD000667,CUST00268,2026-04-14 00:00:00,SHIPPED,EAST
ORD000668,CUST00147,2025-04-25 00:00:00,RETURNED,NORTH
ORD000669,CUST00353,2025-05-18 00:00:00,CANCELLED,EAST
ORD000670,CUST00005,2026-02-23 00:00:00,CANCELLED,EAST
ORD000671,CUST00306,2024-08-24 00:00:00,PLACED,CENTRAL
ORD000672,CUST00192,2024-07-12 00:00:00,CANCELLED,CENTRAL
ORD000673,CUST00224,2025-02-08 00:00:00,SHIPPED,SOUTH
ORD000674,CUST00367,2026-01-24 00:00:00,CANCELLED,WEST
ORD000675,CUST00113,26-09-2024,PLACED,WEST
ORD000676,CUST00321,2024-09-02 00:00:00,RETURNED,CENTRAL
ORD000677,CUST00414,2025-12-11 00:00:00,DELIVERED,EAST
ORD000678,CUST00333,2026-01-30 00:00:00,RETURNED,EAST
ORD000679,CUST00212,2024-07-11 00:00:00,PLACED,SOUTH
ORD000680,,2024-05-19 00:00:00,DELIVERED,NORTH
ORD000681,CUST00327,2025-04-11 00:00:00,RETURNED,WEST
ORD000682,CUST00140,2025-12-18 00:00:00,RETURNED,WEST
ORD000683,CUST00097,2024-11-24 00:00:00,PLACED,SOUTH
ORD000684,CUST00026,2025-07-01 00:00:00,PLACED,SOUTH
ORD000685,CUST00498,2024-04-14 00:00:00,DELIVERED,EAST
ORD000686,CUST00065,2026-01-02 00:00:00,CANCELLED,NORTH
ORD000687,CUST00120,2024-04-02 00:00:00,SHIPPED,NORTH
ORD000688,CUST00253,2024-08-10 00:00:00,DELIVERED,WEST
ORD000689,CUST00160,2026-03-15 00:00:00,CANCELLED,EAST
ORD000690,CUST00238,2025-12-14 00:00:00,PLACED,EAST
ORD000691,CUST00042,2026-05-13 00:00:00,SHIPPED,NORTH
ORD000692,CUST00137,2026-03-05 00:00:00,CANCELLED,NORTH
ORD000693,CUST00279,2025-04-26 00:00:00,SHIPPED,SOUTH
ORD000694,CUST00459,2026-05-11 00:00:00,DELIVERED,WEST
ORD000695,CUST00425,2024-01-13 00:00:00,PLACED,SOUTH
ORD000696,CUST00198,2026-02-28 00:00:00,CANCELLED,SOUTH
ORD000697,CUST00378,2024-02-04 00:00:00,SHIPPED,WEST
ORD000698,CUST00377,2026-02-28 00:00:00,PLACED,CENTRAL
ORD000699,CUST00341,2024-08-01 00:00:00,CANCELLED,WEST
ORD000700,,28-11-2025,DELIVERED,EAST
ORD000701,CUST00082,2025-10-06 00:00:00,PLACED,CENTRAL
ORD000702,CUST00267,2024-05-05 00:00:00,DELIVERED,WEST
ORD000703,CUST00327,2024-11-01 00:00:00,SHIPPED,EAST
ORD000704,CUST00455,2024-02-23 00:00:00,SHIPPED,NORTH
ORD000705,CUST00121,2025-10-10 00:00:00,CANCELLED,EAST
ORD000706,CUST00008,2024-06-20 00:00:00,DELIVERED,CENTRAL
ORD000707,CUST00062,2025-02-09 00:00:00,SHIPPED,NORTH
ORD000708,CUST00497,2024-02-13 00:00:00,RETURNED,WEST
ORD000709,CUST00353,2025-09-02 00:00:00,SHIPPED,EAST
ORD000710,CUST00395,2024-04-01 00:00:00,SHIPPED,SOUTH
ORD000711,CUST00256,2024-04-03 00:00:00,RETURNED,EAST
ORD000712,CUST00477,2026-02-16 00:00:00,PLACED,NORTH
ORD000713,CUST00183,2025-10-22 00:00:00,SHIPPED,CENTRAL
ORD000714,CUST00406,2024-04-19 00:00:00,SHIPPED,WEST
ORD000715,CUST00120,2024-11-20 00:00:00,RETURNED,EAST
ORD000716,CUST00413,2026-07-02 00:00:00,CANCELLED,SOUTH
ORD000717,CUST00011,2025-12-06 00:00:00,CANCELLED,EAST
ORD000718,CUST00371,2024-05-17 00:00:00,DELIVERED,NORTH
ORD000719,CUST00249,2025-12-24 00:00:00,CANCELLED,CENTRAL
ORD000720,,2024-10-28 00:00:00,RETURNED,WEST
ORD000721,CUST00098,2025-08-03 00:00:00,SHIPPED,CENTRAL
ORD000722,CUST00179,2024-11-27 00:00:00,CANCELLED,EAST
ORD000723,CUST00445,2026-05-01 00:00:00,RETURNED,CENTRAL
ORD000724,CUST00083,2024-03-11 00:00:00,RETURNED,SOUTH
ORD000725,CUST00231,29-10-2024,DELIVERED,CENTRAL
ORD000726,CUST00188,2025-04-09 00:00:00,PLACED,CENTRAL
ORD000727,CUST00195,2026-01-21 00:00:00,SHIPPED,NORTH
ORD000728,CUST00318,2026-05-27 00:00:00,DELIVERED,CENTRAL
ORD000729,CUST00123,2024-11-24 00:00:00,PLACED,CENTRAL
ORD000730,CUST00420,2025-01-31 00:00:00,SHIPPED,CENTRAL
ORD000731,CUST00350,2025-05-24 00:00:00,RETURNED,SOUTH
ORD000732,CUST00314,2024-10-16 00:00:00,DELIVERED,WEST
ORD000733,CUST00329,2024-11-25 00:00:00,PLACED,NORTH
ORD000734,CUST00268,2025-11-05 00:00:00,PLACED,NORTH
ORD000735,CUST00428,2024-05-12 00:00:00,SHIPPED,NORTH
ORD000736,CUST00104,2024-04-19 00:00:00,CANCELLED,SOUTH
ORD000737,CUST00051,2024-02-02 00:00:00,RETURNED,WEST
ORD000738,CUST00337,2025-05-16 00:00:00,RETURNED,CENTRAL
ORD000739,CUST00360,2025-08-27 00:00:00,DELIVERED,NORTH
ORD000740,,2025-01-10 00:00:00,SHIPPED,CENTRAL
ORD000741,CUST00368,2024-03-13 00:00:00,PLACED,SOUTH
ORD000742,CUST00336,2025-05-18 00:00:00,PLACED,WEST
ORD000743,CUST00411,2025-10-16 00:00:00,PLACED,EAST
ORD000744,CUST00286,2026-01-31 00:00:00,CANCELLED,EAST
ORD000745,CUST00407,2025-12-26 00:00:00,PLACED,CENTRAL
ORD000746,CUST00137,2025-06-25 00:00:00,PLACED,NORTH
ORD000747,CUST00428,2024-11-07 00:00:00,PLACED,SOUTH
ORD000748,CUST00492,2025-06-15 00:00:00,PLACED,NORTH
ORD000749,CUST00372,2024-08-24 00:00:00,RETURNED,WEST
ORD000750,CUST00098,16-07-2024,RETURNED,SOUTH
ORD000751,CUST00292,2025-10-02 00:00:00,SHIPPED,CENTRAL
ORD000752,CUST00384,2025-07-25 00:00:00,CANCELLED,NORTH
ORD000753,CUST00393,2025-10-15 00:00:00,RETURNED,EAST
ORD000754,CUST00346,2025-04-14 00:00:00,CANCELLED,NORTH
ORD000755,CUST00086,2026-03-22 00:00:00,SHIPPED,CENTRAL
ORD000756,CUST00206,2025-05-31 00:00:00,DELIVERED,SOUTH
ORD000757,CUST00274,2025-09-06 00:00:00,CANCELLED,EAST
ORD000758,CUST00463,2024-11-18 00:00:00,RETURNED,EAST
ORD000759,CUST00433,2025-01-15 00:00:00,CANCELLED,WEST
ORD000760,,2026-04-25 00:00:00,DELIVERED,CENTRAL
ORD000761,CUST00124,2025-07-30 00:00:00,RETURNED,SOUTH
ORD000762,CUST00193,2026-02-23 00:00:00,RETURNED,EAST
ORD000763,CUST00185,2025-04-08 00:00:00,CANCELLED,WEST
ORD000764,CUST00001,2026-01-13 00:00:00,PLACED,EAST
ORD000765,CUST00306,2024-01-17 00:00:00,RETURNED,SOUTH
ORD000766,CUST00456,2024-11-05 00:00:00,PLACED,EAST
ORD000767,CUST00114,2024-08-07 00:00:00,DELIVERED,NORTH
ORD000768,CUST00396,2026-04-21 00:00:00,DELIVERED,CENTRAL
ORD000769,CUST00262,2025-07-23 00:00:00,RETURNED,CENTRAL
ORD000770,CUST00080,2024-04-06 00:00:00,PLACED,WEST
ORD000771,CUST00183,2024-06-08 00:00:00,SHIPPED,EAST
ORD000772,CUST00188,2026-06-29 00:00:00,RETURNED,SOUTH
ORD000773,CUST00120,2024-09-19 00:00:00,DELIVERED,NORTH
